kind,module,celltype,bin_lo,bin_hi,n,mean,sem
unstrat,downstream_arrest,T/NK cells,12.5,15.0,1564.0,0.4496835755774807,0.03280053374761728
unstrat,downstream_arrest,T/NK cells,15.0,17.5,1420.0,0.3778183399643877,0.03293454090529457
unstrat,downstream_arrest,T/NK cells,17.5,20.0,1364.0,0.46727621871561786,0.03714717976311499
unstrat,downstream_arrest,T/NK cells,20.0,25.0,2741.0,0.4529586929259167,0.0247136697430205
unstrat,downstream_arrest,T/NK cells,25.0,30.0,2634.0,0.4316882771913193,0.02351673247014783
unstrat,downstream_arrest,T/NK cells,30.0,35.0,2281.0,0.47577589307097756,0.026524719342716985
unstrat,downstream_arrest,T/NK cells,35.0,40.0,2126.0,0.41890962808246307,0.026748900409464628
unstrat,downstream_arrest,T/NK cells,40.0,50.0,3251.0,0.4305336129628708,0.02218751284581708
unstrat,downstream_arrest,T/NK cells,50.0,60.0,2124.0,0.4646823765323395,0.027279190854002214
unstrat,downstream_arrest,T/NK cells,60.0,75.0,1797.0,0.569700711378036,0.030079099641269418
unstrat,downstream_arrest,T/NK cells,75.0,100.0,991.0,0.572131185116763,0.04090399183498643
unstrat,emt_ecm,all,0.0,2.0,2.0,-0.4577229463067788,0.02907542346132209
unstrat,emt_ecm,all,2.0,4.0,598.0,0.45576312419061266,0.048780349427190096
unstrat,emt_ecm,all,4.0,6.0,8135.0,0.50856493167562,0.01302243546647439
unstrat,emt_ecm,all,6.0,8.0,16991.0,0.4371913470300309,0.00886239778732505
unstrat,emt_ecm,all,8.0,10.0,23392.0,0.2610360644762932,0.007224826736894131
unstrat,emt_ecm,all,10.0,12.5,37888.0,0.12971343515572,0.005488316825558746
unstrat,emt_ecm,all,12.5,15.0,42684.0,0.0595353465042442,0.005040159534867393
unstrat,emt_ecm,all,15.0,17.5,43942.0,0.03895487079725265,0.0049070645806501695
unstrat,emt_ecm,all,17.5,20.0,44536.0,0.03066399473313149,0.004874974829806987
unstrat,emt_ecm,all,20.0,25.0,90005.0,0.01964746120551143,0.0033804320253311183
unstrat,emt_ecm,all,25.0,30.0,89851.0,-0.007223779481610345,0.003310914140839403
unstrat,emt_ecm,all,30.0,35.0,85294.0,-0.02102863497502909,0.003371311326984692
unstrat,emt_ecm,all,35.0,40.0,77493.0,-0.03868335064763315,0.0034901139387345207
unstrat,emt_ecm,all,40.0,50.0,125653.0,-0.052173363293214925,0.0027098463571392406
unstrat,emt_ecm,all,50.0,60.0,86337.0,-0.07795205105511709,0.003222250831106674
unstrat,emt_ecm,all,60.0,75.0,71743.0,-0.09510407756052902,0.0034915563720363794
unstrat,emt_ecm,all,75.0,100.0,38707.0,-0.12130982376819911,0.00473221326895227
compositiononly,emt_ecm,all,0.0,2.0,2.0,-0.2594669781067129,0.14134941389597058
compositiononly,emt_ecm,all,2.0,4.0,598.0,0.39529194245535937,0.028446664620672822
compositiononly,emt_ecm,all,4.0,6.0,8135.0,0.38953251765102154,0.007752433667256625
compositiononly,emt_ecm,all,6.0,8.0,16991.0,0.318582348199714,0.005659841351163285
compositiononly,emt_ecm,all,8.0,10.0,23392.0,0.19478908958792757,0.004984846697879685
compositiononly,emt_ecm,all,10.0,12.5,37888.0,0.08810566001452375,0.0038643642575602955
compositiononly,emt_ecm,all,12.5,15.0,42684.0,0.03328449018924168,0.003562805877060034
compositiononly,emt_ecm,all,15.0,17.5,43942.0,0.022036465012626377,0.0035152864091964097
compositiononly,emt_ecm,all,17.5,20.0,44536.0,0.015041050231626708,0.0034962248215577056
compositiononly,emt_ecm,all,20.0,25.0,90005.0,0.009151016719067201,0.0024430139977821676
compositiononly,emt_ecm,all,25.0,30.0,89851.0,-0.005228433976507511,0.0024105788931086725
compositiononly,emt_ecm,all,30.0,35.0,85294.0,-0.01577789930104401,0.002467215610191846
compositiononly,emt_ecm,all,35.0,40.0,77493.0,-0.027964792950369684,0.0025569246387391123
compositiononly,emt_ecm,all,40.0,50.0,125653.0,-0.03626094554237636,0.0020039426117343367
compositiononly,emt_ecm,all,50.0,60.0,86337.0,-0.05378555242942235,0.0023887366156195174
compositiononly,emt_ecm,all,60.0,75.0,71743.0,-0.0601879989272884,0.002633648696551854
compositiononly,emt_ecm,all,75.0,100.0,38707.0,-0.07994116524936999,0.0035548466729708357
strat,emt_ecm,all,0.0,2.0,2.0,-0.32160844620353174,0.1327520725863957
strat,emt_ecm,all,2.0,4.0,598.0,0.08499510380988912,0.048030511900227536
strat,emt_ecm,all,4.0,6.0,8135.0,0.13975997107420818,0.012235193827468195
strat,emt_ecm,all,6.0,8.0,16991.0,0.14634495591160443,0.008363459580520574
strat,emt_ecm,all,8.0,10.0,23392.0,0.0949155785260106,0.006892543736737134
strat,emt_ecm,all,10.0,12.5,37888.0,0.05707318858263891,0.005388874650745917
strat,emt_ecm,all,12.5,15.0,42684.0,0.03239991336286989,0.004942441324972339
strat,emt_ecm,all,15.0,17.5,43942.0,0.019947930957731952,0.004828439393840816
strat,emt_ecm,all,17.5,20.0,44536.0,0.01809911706283832,0.004805610786663683
strat,emt_ecm,all,20.0,25.0,90005.0,0.015852986636487255,0.0033941036355726057
strat,emt_ecm,all,25.0,30.0,89851.0,-0.002736061226549254,0.0033171856398347237
strat,emt_ecm,all,30.0,35.0,85294.0,-0.006612628219299166,0.0034071857840242826
strat,emt_ecm,all,35.0,40.0,77493.0,-0.013115236164877515,0.0035381492251751042
strat,emt_ecm,all,40.0,50.0,125653.0,-0.020398079344995063,0.002763031650093257
strat,emt_ecm,all,50.0,60.0,86337.0,-0.031425838720217765,0.003326710160930184
strat,emt_ecm,all,60.0,75.0,71743.0,-0.045414865634367835,0.0036059954870196116
strat,emt_ecm,all,75.0,100.0,38707.0,-0.05652897977270553,0.004914154459570717
strat,emt_ecm,Biliary/ductular,0.0,2.0,0.0,,
strat,emt_ecm,Biliary/ductular,2.0,4.0,268.0,-0.055533813298649135,0.06649776946404852
strat,emt_ecm,Biliary/ductular,4.0,6.0,3359.0,0.0085533415861927,0.017511982928496424
strat,emt_ecm,Biliary/ductular,6.0,8.0,5236.0,0.04984559449454621,0.014069756872120174
strat,emt_ecm,Biliary/ductular,8.0,10.0,4997.0,0.03719541145369052,0.014121711414532875
strat,emt_ecm,Biliary/ductular,10.0,12.5,5906.0,0.034772679610676545,0.013020556846259803
strat,emt_ecm,Biliary/ductular,12.5,15.0,5747.0,0.0318096692481285,0.013645213477903203
strat,emt_ecm,Biliary/ductular,15.0,17.5,5548.0,0.018739141437023515,0.013576188727039397
strat,emt_ecm,Biliary/ductular,17.5,20.0,5445.0,-0.011036616124590354,0.013629783206071604
strat,emt_ecm,Biliary/ductular,20.0,25.0,10517.0,0.009704151374533412,0.00987801418076508
strat,emt_ecm,Biliary/ductular,25.0,30.0,9783.0,-0.012024837156404464,0.009971204721653007
strat,emt_ecm,Biliary/ductular,30.0,35.0,8471.0,-0.0054678974389095825,0.01073024378223176
strat,emt_ecm,Biliary/ductular,35.0,40.0,7341.0,-0.021941818876260122,0.011543898910990807
strat,emt_ecm,Biliary/ductular,40.0,50.0,10712.0,-0.022574212637271048,0.00946117284480606
strat,emt_ecm,Biliary/ductular,50.0,60.0,6486.0,-0.02850780815157129,0.012279652771136084
strat,emt_ecm,Biliary/ductular,60.0,75.0,4654.0,-0.053777585359837995,0.014403733424776927
strat,emt_ecm,Biliary/ductular,75.0,100.0,2166.0,0.003332757202960788,0.022045953700996927
unstrat,emt_ecm,Biliary/ductular,0.0,2.0,0.0,,
unstrat,emt_ecm,Biliary/ductular,2.0,4.0,268.0,0.22152116951113263,0.05077211313885484
unstrat,emt_ecm,Biliary/ductular,4.0,6.0,3359.0,0.2642770956614062,0.013165854361180725
unstrat,emt_ecm,Biliary/ductular,6.0,8.0,5236.0,0.29256731622297966,0.010457396442381963
unstrat,emt_ecm,Biliary/ductular,8.0,10.0,4997.0,0.2810627509109138,0.010314204664184421
unstrat,emt_ecm,Biliary/ductular,10.0,12.5,5906.0,0.2787781578411256,0.009500028203385908
unstrat,emt_ecm,Biliary/ductular,12.5,15.0,5747.0,0.2640004443475925,0.00986773649937707
unstrat,emt_ecm,Biliary/ductular,15.0,17.5,5548.0,0.2522574790624898,0.009730980448116242
unstrat,emt_ecm,Biliary/ductular,17.5,20.0,5445.0,0.23427863837118165,0.009911468660088761
unstrat,emt_ecm,Biliary/ductular,20.0,25.0,10517.0,0.24255271540659756,0.007104097254984877
unstrat,emt_ecm,Biliary/ductular,25.0,30.0,9783.0,0.23090397546965696,0.007079668974004577
unstrat,emt_ecm,Biliary/ductular,30.0,35.0,8471.0,0.23673445898807616,0.007603032428136015
unstrat,emt_ecm,Biliary/ductular,35.0,40.0,7341.0,0.2367764536923906,0.008267342535359901
unstrat,emt_ecm,Biliary/ductular,40.0,50.0,10712.0,0.24913066969068798,0.006759330084248483
unstrat,emt_ecm,Biliary/ductular,50.0,60.0,6486.0,0.25376154024792386,0.008659080717769732
unstrat,emt_ecm,Biliary/ductular,60.0,75.0,4654.0,0.25418923661182624,0.010039754384179525
unstrat,emt_ecm,Biliary/ductular,75.0,100.0,2166.0,0.3283031055936285,0.015902982555825573
strat,emt_ecm,DC,0.0,2.0,0.0,,
strat,emt_ecm,DC,2.0,4.0,33.0,0.021524438403374473,0.1635983805120168
strat,emt_ecm,DC,4.0,6.0,361.0,-0.02492452673769597,0.046563933042911516
strat,emt_ecm,DC,6.0,8.0,645.0,0.11724765152354238,0.03946987606575368
strat,emt_ecm,DC,8.0,10.0,600.0,0.08793250642507935,0.039896301605294296
strat,emt_ecm,DC,10.0,12.5,754.0,0.08487732497946182,0.037197625369778324
strat,emt_ecm,DC,12.5,15.0,747.0,0.0841243650867022,0.03746856337720616
strat,emt_ecm,DC,15.0,17.5,715.0,0.06881826406598951,0.03704457806433156
strat,emt_ecm,DC,17.5,20.0,668.0,0.0030190743912916615,0.038823036519278924
strat,emt_ecm,DC,20.0,25.0,1145.0,0.030790450948794245,0.029157657480113803
strat,emt_ecm,DC,25.0,30.0,1088.0,0.038235800013396895,0.030629327336562345
strat,emt_ecm,DC,30.0,35.0,931.0,-0.018633725209882396,0.031208451059599573
strat,emt_ecm,DC,35.0,40.0,802.0,-0.06888157519969204,0.03467792002356483
strat,emt_ecm,DC,40.0,50.0,1151.0,-0.07320189967642325,0.03012227187347423
strat,emt_ecm,DC,50.0,60.0,724.0,-0.10219938582283926,0.037299595372314
strat,emt_ecm,DC,60.0,75.0,533.0,-0.14260383563172582,0.04335056502305978
strat,emt_ecm,DC,75.0,100.0,316.0,-0.2157152046612793,0.05954665395856649
unstrat,emt_ecm,DC,0.0,2.0,0.0,,
unstrat,emt_ecm,DC,2.0,4.0,33.0,0.14433919403754442,0.14227225085172474
unstrat,emt_ecm,DC,4.0,6.0,361.0,0.0883969412929977,0.04118951717682091
unstrat,emt_ecm,DC,6.0,8.0,645.0,0.21432762320597482,0.034617361886919475
unstrat,emt_ecm,DC,8.0,10.0,600.0,0.18701828059755843,0.03491496330636352
unstrat,emt_ecm,DC,10.0,12.5,754.0,0.18873946948628423,0.03242829891574348
unstrat,emt_ecm,DC,12.5,15.0,747.0,0.1946514596138031,0.03327511235797709
unstrat,emt_ecm,DC,15.0,17.5,715.0,0.17937896418525043,0.03304943121237631
unstrat,emt_ecm,DC,17.5,20.0,668.0,0.12568949557143314,0.03447499224886887
unstrat,emt_ecm,DC,20.0,25.0,1145.0,0.15014345129416462,0.025789125968250746
unstrat,emt_ecm,DC,25.0,30.0,1088.0,0.1597792410657116,0.026912461201711122
unstrat,emt_ecm,DC,30.0,35.0,931.0,0.11210456301611196,0.027774879091383327
unstrat,emt_ecm,DC,35.0,40.0,802.0,0.07717552906199618,0.030791838442271232
unstrat,emt_ecm,DC,40.0,50.0,1151.0,0.06878942895071304,0.02665785400959457
unstrat,emt_ecm,DC,50.0,60.0,724.0,0.05325747455828908,0.03302362976758745
unstrat,emt_ecm,DC,60.0,75.0,533.0,0.031016482829669782,0.03873671680929432
unstrat,emt_ecm,DC,75.0,100.0,316.0,-0.03306686324574008,0.053699483192395425
strat,emt_ecm,Endothelial,0.0,2.0,1.0,-0.5093482276883501,0.0
strat,emt_ecm,Endothelial,2.0,4.0,32.0,0.21816703133544083,0.2251998081518934
strat,emt_ecm,Endothelial,4.0,6.0,562.0,0.346569687979813,0.05105924914977935
strat,emt_ecm,Endothelial,6.0,8.0,1564.0,0.3095655240149354,0.030483242797091175
strat,emt_ecm,Endothelial,8.0,10.0,2722.0,0.13945118194405606,0.020550874966418917
strat,emt_ecm,Endothelial,10.0,12.5,4805.0,0.09482324200626112,0.01508884508805532
strat,emt_ecm,Endothelial,12.5,15.0,5522.0,0.04708650225481947,0.013826362620139532
strat,emt_ecm,Endothelial,15.0,17.5,5470.0,0.04243581260683347,0.013750805632693026
strat,emt_ecm,Endothelial,17.5,20.0,5588.0,0.04226952346019559,0.013659912131700445
strat,emt_ecm,Endothelial,20.0,25.0,12216.0,0.032561672790144255,0.009273691084854848
strat,emt_ecm,Endothelial,25.0,30.0,12931.0,0.013437266400708253,0.008753717403196052
strat,emt_ecm,Endothelial,30.0,35.0,12429.0,-0.002752643468550172,0.009044207993996412
strat,emt_ecm,Endothelial,35.0,40.0,11548.0,-0.019702908965620373,0.009155328240281615
strat,emt_ecm,Endothelial,40.0,50.0,19256.0,-0.03621140204868238,0.0070204188186097855
strat,emt_ecm,Endothelial,50.0,60.0,13306.0,-0.04298233464088433,0.008479278091435031
strat,emt_ecm,Endothelial,60.0,75.0,11345.0,-0.06752799811026486,0.0089596430967363
strat,emt_ecm,Endothelial,75.0,100.0,6175.0,-0.08476569079535351,0.011804871851040325
unstrat,emt_ecm,Endothelial,0.0,2.0,1.0,-0.41660408811603666,0.0
unstrat,emt_ecm,Endothelial,2.0,4.0,32.0,-0.10306396443006374,0.15720352317822683
unstrat,emt_ecm,Endothelial,4.0,6.0,562.0,-0.029398635372474398,0.03436283424508443
unstrat,emt_ecm,Endothelial,6.0,8.0,1564.0,-0.05032623752933751,0.020215959507967386
unstrat,emt_ecm,Endothelial,8.0,10.0,2722.0,-0.14390809650709876,0.01372921582253514
unstrat,emt_ecm,Endothelial,10.0,12.5,4805.0,-0.1618706273847696,0.010062420006790116
unstrat,emt_ecm,Endothelial,12.5,15.0,5522.0,-0.19560496425325843,0.009243355413913619
unstrat,emt_ecm,Endothelial,15.0,17.5,5470.0,-0.20123284886452086,0.009174388047551343
unstrat,emt_ecm,Endothelial,17.5,20.0,5588.0,-0.20394617005150006,0.009047020285712278
unstrat,emt_ecm,Endothelial,20.0,25.0,12216.0,-0.21012637489666935,0.006147791957025712
unstrat,emt_ecm,Endothelial,25.0,30.0,12931.0,-0.21782120578013106,0.005843888867905283
unstrat,emt_ecm,Endothelial,30.0,35.0,12429.0,-0.22662186565621661,0.00600620441864059
unstrat,emt_ecm,Endothelial,35.0,40.0,11548.0,-0.23837652652520427,0.006123207881459324
unstrat,emt_ecm,Endothelial,40.0,50.0,19256.0,-0.24566318172574575,0.004684844629739519
unstrat,emt_ecm,Endothelial,50.0,60.0,13306.0,-0.24799594184101262,0.0056468444487243145
unstrat,emt_ecm,Endothelial,60.0,75.0,11345.0,-0.26319884781396813,0.00594130096682375
unstrat,emt_ecm,Endothelial,75.0,100.0,6175.0,-0.2785719660613177,0.007788111770634245
strat,emt_ecm,Hepatocytes,0.0,2.0,1.0,-0.1338686647187134,0.0
strat,emt_ecm,Hepatocytes,2.0,4.0,32.0,0.4992865333822711,0.3109771945348407
strat,emt_ecm,Hepatocytes,4.0,6.0,465.0,0.27684490159383324,0.07477695743413237
strat,emt_ecm,Hepatocytes,6.0,8.0,2438.0,0.11354419491659092,0.02647689413188615
strat,emt_ecm,Hepatocytes,8.0,10.0,6367.0,0.08982477278374539,0.01437183937848589
strat,emt_ecm,Hepatocytes,10.0,12.5,14106.0,0.033271587283476074,0.00922806929494116
strat,emt_ecm,Hepatocytes,12.5,15.0,17733.0,0.0032775882125596328,0.007661086274989899
strat,emt_ecm,Hepatocytes,15.0,17.5,19119.0,-0.002537323801739634,0.007347992664344603
strat,emt_ecm,Hepatocytes,17.5,20.0,19761.0,0.0009115434895884712,0.007190958368337455
strat,emt_ecm,Hepatocytes,20.0,25.0,39921.0,0.00545888349772173,0.005115717139871754
strat,emt_ecm,Hepatocytes,25.0,30.0,40161.0,-0.005930466900218986,0.004974800301784966
strat,emt_ecm,Hepatocytes,30.0,35.0,39409.0,-0.0042934295917091666,0.004999557821090093
strat,emt_ecm,Hepatocytes,35.0,40.0,36326.0,-0.0006385087257250518,0.005132429048576992
strat,emt_ecm,Hepatocytes,40.0,50.0,60017.0,-0.0028495566081362176,0.003987401895285936
strat,emt_ecm,Hepatocytes,50.0,60.0,42563.0,-0.007990907209511419,0.004731143048253697
strat,emt_ecm,Hepatocytes,60.0,75.0,35870.0,-0.0088854288641493,0.0050978802071623254
strat,emt_ecm,Hepatocytes,75.0,100.0,19632.0,-0.022807705308080965,0.0068561976121178335
unstrat,emt_ecm,Hepatocytes,0.0,2.0,1.0,-0.49884180449752097,0.0
unstrat,emt_ecm,Hepatocytes,2.0,4.0,32.0,-0.4063412668599984,0.13858921794384693
unstrat,emt_ecm,Hepatocytes,4.0,6.0,465.0,-0.503356394722094,0.029467902749160647
unstrat,emt_ecm,Hepatocytes,6.0,8.0,2438.0,-0.5081379495469364,0.01035176068568292
unstrat,emt_ecm,Hepatocytes,8.0,10.0,6367.0,-0.48575393533880823,0.005536044217479167
unstrat,emt_ecm,Hepatocytes,10.0,12.5,14106.0,-0.49918606151254713,0.0035722896176211432
unstrat,emt_ecm,Hepatocytes,12.5,15.0,17733.0,-0.5126457992729097,0.003005653239468282
unstrat,emt_ecm,Hepatocytes,15.0,17.5,19119.0,-0.5110889151281693,0.002909030215711658
unstrat,emt_ecm,Hepatocytes,17.5,20.0,19761.0,-0.5103423820033421,0.002851039509750393
unstrat,emt_ecm,Hepatocytes,20.0,25.0,39921.0,-0.5072769621903634,0.002019773210798063
unstrat,emt_ecm,Hepatocytes,25.0,30.0,40161.0,-0.5109706510213738,0.001972549907977229
unstrat,emt_ecm,Hepatocytes,30.0,35.0,39409.0,-0.5066996842944751,0.0019907157428371257
unstrat,emt_ecm,Hepatocytes,35.0,40.0,36326.0,-0.5037907584254442,0.0020417621832528408
unstrat,emt_ecm,Hepatocytes,40.0,50.0,60017.0,-0.5021459550260569,0.001592060254977522
unstrat,emt_ecm,Hepatocytes,50.0,60.0,42563.0,-0.5021924845615391,0.0018882614718943279
unstrat,emt_ecm,Hepatocytes,60.0,75.0,35870.0,-0.5033796639251853,0.0020360991817712126
unstrat,emt_ecm,Hepatocytes,75.0,100.0,19632.0,-0.5186175978495517,0.002738266346650972
strat,emt_ecm,Macrophages,0.0,2.0,0.0,,
strat,emt_ecm,Macrophages,2.0,4.0,61.0,0.2186377689310454,0.1400469933575346
strat,emt_ecm,Macrophages,4.0,6.0,950.0,0.2855003698462309,0.03643277140850674
strat,emt_ecm,Macrophages,6.0,8.0,2069.0,0.2459830842984579,0.023549164639185875
strat,emt_ecm,Macrophages,8.0,10.0,2587.0,0.1768148089088684,0.020736503760468317
strat,emt_ecm,Macrophages,10.0,12.5,3649.0,0.11231186134260542,0.01721467618673893
strat,emt_ecm,Macrophages,12.5,15.0,3903.0,0.06917287883850337,0.01641575815503659
strat,emt_ecm,Macrophages,15.0,17.5,4001.0,0.030864912794557938,0.015777469661700544
strat,emt_ecm,Macrophages,17.5,20.0,3946.0,0.07560324292646316,0.016458401638106097
strat,emt_ecm,Macrophages,20.0,25.0,7971.0,0.04813195779611985,0.011317391498281175
strat,emt_ecm,Macrophages,25.0,30.0,8327.0,0.0003108414276963171,0.010879187324212973
strat,emt_ecm,Macrophages,30.0,35.0,7712.0,-0.0214332556014586,0.011308937974228037
strat,emt_ecm,Macrophages,35.0,40.0,7030.0,-0.02604991110915069,0.011735514282018977
strat,emt_ecm,Macrophages,40.0,50.0,11508.0,-0.03596608488170731,0.009224225376995406
strat,emt_ecm,Macrophages,50.0,60.0,8112.0,-0.09345856517434878,0.01049973652519836
strat,emt_ecm,Macrophages,60.0,75.0,6798.0,-0.11657428378731138,0.011566426821483261
strat,emt_ecm,Macrophages,75.0,100.0,3677.0,-0.11581950266808087,0.015928003573476915
unstrat,emt_ecm,Macrophages,0.0,2.0,0.0,,
unstrat,emt_ecm,Macrophages,2.0,4.0,61.0,0.23870876487718778,0.11105667263584666
unstrat,emt_ecm,Macrophages,4.0,6.0,950.0,0.3031285032665283,0.028421297986175684
unstrat,emt_ecm,Macrophages,6.0,8.0,2069.0,0.2631752384573157,0.018405096780565424
unstrat,emt_ecm,Macrophages,8.0,10.0,2587.0,0.204268058496766,0.015984553304597856
unstrat,emt_ecm,Macrophages,10.0,12.5,3649.0,0.15389402070665087,0.013201980049843924
unstrat,emt_ecm,Macrophages,12.5,15.0,3903.0,0.11749263820278603,0.012524813413117142
unstrat,emt_ecm,Macrophages,15.0,17.5,4001.0,0.09036424679604205,0.012074676820978895
unstrat,emt_ecm,Macrophages,17.5,20.0,3946.0,0.12201403811074889,0.012656768378776235
unstrat,emt_ecm,Macrophages,20.0,25.0,7971.0,0.10294223176963724,0.00865247947216862
unstrat,emt_ecm,Macrophages,25.0,30.0,8327.0,0.06137695751355028,0.008223617730709584
unstrat,emt_ecm,Macrophages,30.0,35.0,7712.0,0.043571659024406774,0.008550974402589813
unstrat,emt_ecm,Macrophages,35.0,40.0,7030.0,0.039717255988081374,0.008829566844897722
unstrat,emt_ecm,Macrophages,40.0,50.0,11508.0,0.03092519823018928,0.006945810632815685
unstrat,emt_ecm,Macrophages,50.0,60.0,8112.0,-0.016123702490592005,0.007868931736994654
unstrat,emt_ecm,Macrophages,60.0,75.0,6798.0,-0.04224473673114962,0.008530610168560715
unstrat,emt_ecm,Macrophages,75.0,100.0,3677.0,-0.05365702279585255,0.011530523323102468
strat,emt_ecm,Mesenchymal,0.0,2.0,0.0,,
strat,emt_ecm,Mesenchymal,2.0,4.0,78.0,0.1427171789565043,0.13515867387190722
strat,emt_ecm,Mesenchymal,4.0,6.0,1235.0,0.26682820983224736,0.03072243235870823
strat,emt_ecm,Mesenchymal,6.0,8.0,2812.0,0.18443047947065766,0.01875994181466898
strat,emt_ecm,Mesenchymal,8.0,10.0,3603.0,0.10315530405546507,0.01630813686830893
strat,emt_ecm,Mesenchymal,10.0,12.5,5198.0,0.05780134685409483,0.014037823409079544
