held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design
7352_liver_sham_Male_2-U1,,,3903,-5392.492449669602,-1.381627581263029,,0.925016590377572,-5392.218564599618,-1.3815574083012088,-0.27388506998431694,Biliary/ductular,tnfa_nfkb_proximal,spline,ctrl
7435_liver_sham_Male_10-U1,,,4215,-5788.054815530392,-1.373203989449678,,0.9106673872337606,-5787.597821569723,-1.3730955685811919,-0.4569939606690241,Biliary/ductular,tnfa_nfkb_proximal,spline,ctrl
7259_liver_sbr_Male_26-U1,,,31135,-44183.50594982995,-1.4190944579999984,,1.000310891119759,-44178.65123314174,-1.4189385332629434,-4.854716688212648,Biliary/ductular,tnfa_nfkb_proximal,spline,naive
7260_liver_sbr_Male_26-U1,,,27611,-39190.02613085751,-1.41936279493164,,1.0008464998523323,-39178.311841763025,-1.4189385332571447,-11.714289094488777,Biliary/ductular,tnfa_nfkb_proximal,spline,naive
7001_liver_sham_Male_52-U1,,,21822,-30952.466814928033,-1.418406507878656,,0.9989364321979258,-30964.07667256707,-1.4189385332493387,11.609857639035909,Biliary/ductular,tnfa_nfkb_proximal,spline,naive
7248_liver_sham_Male_26-U1,,,7950,-11269.087833462392,-1.417495324963823,,0.9971151548715986,-11280.561339229844,-1.4189385332364584,11.47350576745157,Biliary/ductular,tnfa_nfkb_proximal,spline,naive
7352_liver_sham_Male_2-U1,,,3903,-5534.775996565251,-1.418082499760505,,0.9982889570424636,-5538.117095211304,-1.4189385332337443,3.3410986460530694,Biliary/ductular,tnfa_nfkb_proximal,spline,naive
7435_liver_sham_Male_10-U1,,,4215,-5976.328191833413,-1.4178714571372273,,0.9978671718638921,-5980.825917581063,-1.4189385332339413,4.497725747649383,Biliary/ductular,tnfa_nfkb_proximal,spline,naive
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.003223172530313804,12292,-17268.51121945426,-1.4048577301866465,0.9684628189707258,0.9722248550750658,-17268.752415077328,-1.4048773523492781,0.24119562306805165,Endothelial,downstream_arrest,exponential,ctrl
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.004488111276532314,22277,-31219.572217593508,-1.4014262341245907,0.9695973892217059,0.9655721560846836,-31219.289677387424,-1.4014135510790242,-0.28254020608437713,Endothelial,downstream_arrest,exponential,ctrl
7001_liver_sham_Male_52-U1,49.99999999999999,-0.004063409581037531,18788,-26440.24804488734,-1.4072944456508059,0.9680058196240489,0.9769419431369517,-26440.166947703357,-1.4072901292156355,-0.08109718398191035,Endothelial,downstream_arrest,exponential,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.0027456702454697994,32718,-45959.24961191433,-1.4047084055233918,0.9689508660589076,0.971937205148356,-45959.89613613361,-1.404728166028902,0.6465242192789447,Endothelial,downstream_arrest,exponential,ctrl
7352_liver_sham_Male_2-U1,49.99999999999999,-0.003306439699741826,15167,-21502.695523991875,-1.4177289855602213,0.9649777447319402,0.9970534597474396,-21502.89943293695,-1.4177424298105723,0.20390894507363555,Endothelial,downstream_arrest,exponential,ctrl
7435_liver_sham_Male_10-U1,49.99999999999999,-0.003601522920214967,24230,-33921.43972431496,-1.3999768767773404,0.9703022479967908,0.9627553131196083,-33921.603418055296,-1.3999836326064918,0.1636937403382035,Endothelial,downstream_arrest,exponential,ctrl
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.014560982267799179,12292,-17436.04848782494,-1.4184875112125725,0.9997879777953966,0.9990981061535815,-17441.592450391734,-1.4189385332241893,5.543962566793198,Endothelial,downstream_arrest,exponential,naive
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.019214803609001834,22277,-31611.207345087445,-1.4190064795568273,0.9996307913222672,1.0001357886240767,-31609.693704723468,-1.4189385332281486,-1.5136403639771743,Endothelial,downstream_arrest,exponential,naive
7001_liver_sham_Male_52-U1,49.99999999999999,-0.021123660884022268,18788,-26666.072242117112,-1.4193140431188584,0.9995537909508566,1.0007506184105526,-26659.017162262084,-1.4189385332266384,-7.055079855028453,Endothelial,downstream_arrest,exponential,naive
7248_liver_sham_Male_26-U1,49.99999999999999,-0.012452591190652394,32718,-46415.372873893844,-1.4186494551590514,0.9998449329726385,0.9994219073330259,-46424.83093034122,-1.4189385332337312,9.458056447372655,Endothelial,downstream_arrest,exponential,naive
7352_liver_sham_Male_2-U1,49.99999999999999,-0.01867202356661842,15167,-21522.5920643609,-1.4190408165333224,0.9996513555359274,1.0002044492256603,-21521.04073342691,-1.41893853322522,-1.5513309339876287,Endothelial,downstream_arrest,exponential,naive
7435_liver_sham_Male_10-U1,49.99999999999999,-0.014735201878428441,24230,-34374.28057686063,-1.4186661401923495,0.9997828738256019,0.9994552985434225,-34380.8806601402,-1.4189385332290632,6.600083279576211,Endothelial,downstream_arrest,exponential,naive
7259_liver_sbr_Male_26-U1,47.54182525407475,-0.004261708613678133,12292,-17268.012155298115,-1.4048171294580307,0.9684556421763607,0.9721461688448451,-17268.752415077328,-1.4048773523492781,0.7402597792133747,Endothelial,downstream_arrest,gaussian,ctrl
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.006547557458798539,22277,-31219.7295337981,-1.4014332959464066,0.9695763896631405,0.9655859467395486,-31219.289677387424,-1.4014135510790242,-0.4398564106777485,Endothelial,downstream_arrest,gaussian,ctrl
7001_liver_sham_Male_52-U1,49.99999999999999,-0.005473754562717669,18788,-26439.881473575835,-1.407274934723006,0.9679935313047636,0.9769040497864153,-26440.166947703357,-1.4072901292156355,0.2854741275223205,Endothelial,downstream_arrest,gaussian,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.0051436692265924375,32718,-45958.793480979824,-1.4046944642392514,0.9689333752412181,0.9719101317530214,-45959.89613613361,-1.404728166028902,1.1026551537870546,Endothelial,downstream_arrest,gaussian,ctrl
7352_liver_sham_Male_2-U1,49.99999999999999,-0.004725702063491432,15167,-21502.311313063336,-1.4177036535282743,0.9649673795280564,0.9970042158540681,-21502.89943293695,-1.4177424298105723,0.5881198736133229,Endothelial,downstream_arrest,gaussian,ctrl
7435_liver_sham_Male_10-U1,49.99999999999999,-0.006568560531727269,24230,-33921.9487446068,-1.3999978846309038,0.9702749396072432,0.9627963114306215,-33921.603418055296,-1.3999836326064918,-0.3453265515054227,Endothelial,downstream_arrest,gaussian,ctrl
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.01518375213730844,12292,-17434.798900102334,-1.4183858525953739,0.9997694536710325,0.9988948435064939,-17441.592450391734,-1.4189385332241893,6.793550289399718,Endothelial,downstream_arrest,gaussian,naive
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.020691694632218163,22277,-31611.90116513494,-1.4190376246862206,0.9995718537732468,1.0001980242252462,-31609.693704723468,-1.4189385332281486,-2.207460411471402,Endothelial,downstream_arrest,gaussian,naive
7001_liver_sham_Male_52-U1,47.54182525407475,-0.02157718193746716,18788,-26664.392775655804,-1.419224652738759,0.9995344252196372,1.0005718930301712,-26659.017162262084,-1.4189385332266384,-5.375613393720414,Endothelial,downstream_arrest,gaussian,naive
7248_liver_sham_Male_26-U1,49.99999999999999,-0.01416996971186442,32718,-46414.72587436875,-1.418629680126192,0.9997992119583649,0.9993823837070848,-46424.83093034122,-1.4189385332337312,10.105055972468108,Endothelial,downstream_arrest,gaussian,naive
7352_liver_sham_Male_2-U1,49.99999999999999,-0.019234095857653455,15167,-21521.20131561166,-1.4189491208288825,0.9996300495565383,1.0000211092405784,-21521.04073342691,-1.41893853322522,-0.1605821847479092,Endothelial,downstream_arrest,gaussian,naive
7435_liver_sham_Male_10-U1,49.99999999999999,-0.016837493741166262,24230,-34374.977873302225,-1.4186949184194066,0.9997164988045161,0.9995128618962973,-34380.8806601402,-1.4189385332290632,5.902786837978056,Endothelial,downstream_arrest,gaussian,naive
7259_liver_sbr_Male_26-U1,6.999999999999999,-0.00337897929394486,12292,-17269.1584979248,-1.404910388701985,0.9684614949190196,0.9723268719000435,-17268.752415077328,-1.4048773523492781,-0.40608284747213474,Endothelial,downstream_arrest,powerlaw,ctrl
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.004603602863081168,22277,-31219.579633021363,-1.4014265669983106,0.9695964290265393,0.965572806028111,-31219.289677387424,-1.4014135510790242,-0.28995563393982593,Endothelial,downstream_arrest,powerlaw,ctrl
7001_liver_sham_Male_52-U1,49.99999999999999,-0.004114701629387258,18788,-26440.21615353536,-1.4072927482188289,0.9680054446113932,0.9769386526365884,-26440.166947703357,-1.4072901292156355,-0.04920583200146211,Endothelial,downstream_arrest,powerlaw,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.002836726256599495,32718,-45959.21685804111,-1.404707404426955,0.9689503994539713,0.9719352632237502,-45959.89613613361,-1.404728166028902,0.6792780925024999,Endothelial,downstream_arrest,powerlaw,ctrl
7352_liver_sham_Male_2-U1,6.999999999999999,-0.0035660114359935963,15167,-21503.410287771345,-1.4177761118066423,0.9649755976028105,0.9971443642131236,-21502.89943293695,-1.4177424298105723,-0.5108548343960138,Endothelial,downstream_arrest,powerlaw,ctrl
7435_liver_sham_Male_10-U1,49.99999999999999,-0.0038259386159321144,24230,-33921.473969948274,-1.39997829013406,0.9703007494451866,0.9627580687514772,-33921.603418055296,-1.3999836326064918,0.12944810702174436,Endothelial,downstream_arrest,powerlaw,ctrl
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.014721286567361927,12292,-17435.90613032638,-1.4184759298996406,0.9997832837218014,0.9990749512859952,-17441.592450391734,-1.4189385332241893,5.686320065353357,Endothelial,downstream_arrest,powerlaw,naive
7260_liver_sbr_Male_26-U1,49.99999999999999,-0.019448262308040525,22277,-31611.265504501473,-1.4190090902949892,0.9996217650931974,1.0001410039389498,-31609.693704723468,-1.4189385332281486,-1.571799778004788,Endothelial,downstream_arrest,powerlaw,naive
7001_liver_sham_Male_52-U1,49.99999999999999,-0.02127379147559038,18788,-26665.9687176758,-1.4193085329825315,0.9995474257962528,1.0007395953529634,-26659.017162262084,-1.4189385332266384,-6.95155541371787,Endothelial,downstream_arrest,powerlaw,naive
7248_liver_sham_Male_26-U1,49.99999999999999,-0.012618200445826523,32718,-46415.16401847559,-1.4186430716570568,0.9998407810175088,0.9994091438312362,-46424.83093034122,-1.4189385332337312,9.666911865628208,Endothelial,downstream_arrest,powerlaw,naive
7352_liver_sham_Male_2-U1,49.99999999999999,-0.01885567483242304,15167,-21522.55076606062,-1.4190380936283127,0.9996444635266137,1.0001990015541968,-21521.04073342691,-1.41893853322522,-1.5100326337087608,Endothelial,downstream_arrest,powerlaw,naive
7435_liver_sham_Male_10-U1,49.99999999999999,-0.015025401691170852,24230,-34374.274475344166,-1.4186658883757395,0.9997742373040188,0.9994547980573311,-34380.8806601402,-1.4189385332290632,6.606184796037269,Endothelial,downstream_arrest,powerlaw,naive
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.00809899189967528,12292,-17267.179347984522,-1.4047493774800295,0.9684104752428444,0.9720147501658906,-17268.752415077328,-1.4048773523492781,1.5730670928060135,Endothelial,downstream_arrest,step,ctrl
7260_liver_sbr_Male_26-U1,47.54182525407475,-0.010008705320314518,22277,-31219.971487431336,-1.4014441570871903,0.9695212099638189,0.9656072539133455,-31219.289677387424,-1.4014135510790242,-0.6818100439122645,Endothelial,downstream_arrest,step,ctrl
7001_liver_sham_Male_52-U1,49.99999999999999,-0.009213791557287907,18788,-26439.34810778301,-1.4072465460817016,0.9679409688953766,0.9768486068053936,-26440.166947703357,-1.4072901292156355,0.8188399203463632,Endothelial,downstream_arrest,step,ctrl
7248_liver_sham_Male_26-U1,49.99999999999999,-0.010358435814872016,32718,-45958.70656244918,-1.404691807642557,0.9688560036383413,0.9719047658307366,-45959.89613613361,-1.404728166028902,1.1895736844307976,Endothelial,downstream_arrest,step,ctrl
7352_liver_sham_Male_2-U1,49.99999999999999,-0.007844924609419083,15167,-21501.056170712705,-1.4176208987085583,0.9649299988139461,0.9968432367086081,-21502.89943293695,-1.4177424298105723,1.8432622242435173,Endothelial,downstream_arrest,step,ctrl
7435_liver_sham_Male_10-U1,49.99999999999999,-0.010623254714358212,24230,-33922.017470567676,-1.4000007210304448,0.9702084084715206,0.9628023463908347,-33921.603418055296,-1.3999836326064918,-0.4140525123802945,Endothelial,downstream_arrest,step,ctrl
7259_liver_sbr_Male_26-U1,49.99999999999999,-0.016648850591683143,12292,-17435.19124074991,-1.4184177709689156,0.9997228157739755,0.9989587051984794,-17441.592450391734,-1.4189385332241893,6.401209641822788,Endothelial,downstream_arrest,step,naive
7260_liver_sbr_Male_26-U1,47.54182525407475,-0.020855167021859213,22277,-31611.594308493623,-1.419023850091737,0.9995650620084902,1.0001704821376576,-31609.693704723468,-1.4189385332281486,-1.900603770154703,Endothelial,downstream_arrest,step,naive
7001_liver_sham_Male_52-U1,49.99999999999999,-0.021418283331376933,18788,-26661.485453405614,-1.4190699091657235,0.9995412571391367,1.0002625460356822,-26659.017162262084,-1.4189385332266384,-2.468291143530223,Endothelial,downstream_arrest,step,naive
7248_liver_sham_Male_26-U1,49.99999999999999,-0.01724328189819835,32718,-46416.387415780235,-1.4186804638358161,0.9997026692293793,0.9994839629223773,-46424.83093034122,-1.4189385332337312,8.443514560982294,Endothelial,downstream_arrest,step,naive
7352_liver_sham_Male_2-U1,49.99999999999999,-0.01885830289101767,15167,-21518.25179065625,-1.418754650930062,0.9996443644120703,0.9996323022973271,-21521.04073342691,-1.41893853322522,2.7889427706613787,Endothelial,downstream_arrest,step,naive
7435_liver_sham_Male_10-U1,49.99999999999999,-0.018358160719167807,24230,-34375.555480594245,-1.418718756937443,0.999662977935009,0.9995605353316617,-34380.8806601402,-1.4189385332290632,5.325179545958235,Endothelial,downstream_arrest,step,naive
7259_liver_sbr_Male_26-U1,,,12292,-17264.175851984546,-1.4045050318894035,,0.9715412208006654,-17268.752415077328,-1.4048773523492781,4.576563092781726,Endothelial,downstream_arrest,spline,ctrl
7260_liver_sbr_Male_26-U1,,,22277,-31218.064674628484,-1.401358561504174,,0.9654416108424956,-31219.289677387424,-1.4014135510790242,1.2250027589398087,Endothelial,downstream_arrest,spline,ctrl
7001_liver_sham_Male_52-U1,,,18788,-26436.5598945791,-1.4070981421428093,,0.9765608604964183,-26440.166947703354,-1.4072901292156352,3.6070531242548896,Endothelial,downstream_arrest,spline,ctrl
7248_liver_sham_Male_26-U1,,,32718,-45960.26972720903,-1.4047395845470088,,0.9719970069570193,-45959.89613613362,-1.4047281660289022,-0.37359107541124104,Endothelial,downstream_arrest,spline,ctrl
7352_liver_sham_Male_2-U1,,,15167,-21501.604606031768,-1.4176570584843258,,0.9969093675114156,-21502.89943293695,-1.4177424298105723,1.294826905181253,Endothelial,downstream_arrest,spline,ctrl
7435_liver_sham_Male_10-U1,,,24230,-33926.46362357014,-1.4001842188844467,,0.9631597932587281,-33921.60341805529,-1.3999836326064914,-4.860205514851259,Endothelial,downstream_arrest,spline,ctrl
7259_liver_sbr_Male_26-U1,,,12292,-17427.784514952138,-1.4178152062278018,,0.9977541259014417,-17441.592450391734,-1.4189385332241893,13.807935439595894,Endothelial,downstream_arrest,spline,naive
7260_liver_sbr_Male_26-U1,,,22277,-31610.138672419096,-1.4189585075377786,,1.0000396850592075,-31609.693704723468,-1.4189385332281486,-0.44496769562829286,Endothelial,downstream_arrest,spline,naive
7001_liver_sham_Male_52-U1,,,18788,-26662.539428492906,-1.4191260074778,,1.0003744420486669,-26659.017162262084,-1.4189385332266384,-3.5222662308224244,Endothelial,downstream_arrest,spline,naive
7248_liver_sham_Male_26-U1,,,32718,-46413.13435110019,-1.4185810364661713,,0.9992852314157028,-46424.83093034122,-1.4189385332337312,11.696579241026484,Endothelial,downstream_arrest,spline,naive
7352_liver_sham_Male_2-U1,,,15167,-21523.42884195016,-1.4190959874695168,,1.0003144589704822,-21521.04073342691,-1.41893853322522,-2.3881085232496844,Endothelial,downstream_arrest,spline,naive
7435_liver_sham_Male_10-U1,,,24230,-34378.170795701946,-1.418826694003382,,0.9997762676565638,-34380.8806601402,-1.4189385332290632,2.7098644382567727,Endothelial,downstream_arrest,spline,naive
7259_liver_sbr_Male_26-U1,14.178039470333344,0.013068128887445215,12292,-16263.476123797504,-1.3230943803935489,0.8636306511790561,0.8246897151382997,-16264.625166771255,-1.3231878593207984,1.1490429737514205,Endothelial,emt_ecm,exponential,ctrl
7260_liver_sbr_Male_26-U1,6.999999999999999,0.011865741256477566,22277,-29024.333871899038,-1.3028834166135044,0.8764485585394416,0.7885747898896915,-29028.017619666993,-1.303048777648112,3.683747767954628,Endothelial,emt_ecm,exponential,ctrl
7001_liver_sham_Male_52-U1,6.999999999999999,0.011133022165211514,18788,-24735.9830909523,-1.3165841542980785,0.8685145569875351,0.813142243766731,-24740.123948830118,-1.3168045533760975,4.140857877817325,Endothelial,emt_ecm,exponential,ctrl
7248_liver_sham_Male_26-U1,14.178039470333344,0.014555165762663901,32718,-43632.88701444249,-1.3336049579571638,0.8683605792609727,0.8427194588922869,-43632.88158477211,-1.333604792003549,-0.005429670374724083,Endothelial,emt_ecm,exponential,ctrl
7352_liver_sham_Male_2-U1,30.20149733539872,0.015130560368763857,15167,-21725.90797971691,-1.4324459668831615,0.840140587710806,1.0092220556467264,-21722.91772169,-1.4322488113463439,-2.9902580269117607,Endothelial,emt_ecm,exponential,ctrl
7435_liver_sham_Male_10-U1,6.999999999999999,0.013490419551700827,24230,-34092.186526693054,-1.4070237939204728,0.8363882767077545,0.965925727432243,-34093.6663386535,-1.4070848674640322,1.4798119604456588,Endothelial,emt_ecm,exponential,ctrl
7259_liver_sbr_Male_26-U1,15.682109678112967,0.05530735865355578,12292,-17386.591878794934,-1.414464031792624,0.9969410960787671,0.9910735322130023,-17441.592450391734,-1.4189385332241893,55.0005715968,Endothelial,emt_ecm,exponential,naive
7260_liver_sbr_Male_26-U1,8.14292620081837,0.051154204597443645,22277,-31529.563054836653,-1.4153415206193227,0.9973832473520029,0.992821240081883,-31609.69370472347,-1.4189385332281488,80.13064988681799,Endothelial,emt_ecm,exponential,naive
7001_liver_sham_Male_52-U1,18.24260882600192,0.05525318204780525,18788,-26593.82870176714,-1.4154688472305268,0.9969470858735923,0.993077039244879,-26659.017162262076,-1.418938533226638,65.18846049493732,Endothelial,emt_ecm,exponential,naive
7248_liver_sham_Male_26-U1,20.177866835741543,0.06844301181429216,32718,-46417.10915823162,-1.4187025233275756,0.9953155541337887,0.9995193376523632,-46424.83093034124,-1.4189385332337319,7.7217721096167224,Endothelial,emt_ecm,exponential,naive
7352_liver_sham_Male_2-U1,21.2211739115045,0.06801721622387735,15167,-21551.27976279118,-1.4209322715626806,0.9953736582971545,1.003958544343899,-21521.040733426908,-1.4189385332252198,-30.23902936427112,Endothelial,emt_ecm,exponential,naive
7435_liver_sham_Male_10-U1,19.185852382096297,0.06753554019909651,24230,-34385.62945862237,-1.419134521610498,0.9954389508100164,1.0003799175246133,-34380.88066014021,-1.4189385332290636,-4.748798482156417,Endothelial,emt_ecm,exponential,naive
7259_liver_sbr_Male_26-U1,7.742591489922676,0.012048811723208706,12292,-16263.731666892567,-1.323115169776486,0.8636512844709044,0.8247246980104712,-16264.625166771255,-1.3231878593207984,0.8934998786880897,Endothelial,emt_ecm,gaussian,ctrl
7260_liver_sbr_Male_26-U1,6.999999999999999,0.011441875267831317,22277,-29025.141558906456,-1.3029196731564598,0.8764565498240334,0.7886375588255633,-29028.017619666993,-1.303048777648112,2.8760607605363475,Endothelial,emt_ecm,gaussian,ctrl
7001_liver_sham_Male_52-U1,6.999999999999999,0.010693795846763303,18788,-24736.65215989638,-1.3166197658024474,0.8685222729223291,0.8132036252926618,-24740.123948830118,-1.3168045533760975,3.471788933737116,Endothelial,emt_ecm,gaussian,ctrl
7248_liver_sham_Male_26-U1,17.345738419684505,0.01392702686176667,32718,-43633.685575208525,-1.3336293653404403,0.8683773815804234,0.8427613602291831,-43632.88158477211,-1.333604792003549,-0.8039904364122776,Endothelial,emt_ecm,gaussian,ctrl
7352_liver_sham_Male_2-U1,27.304873519796445,0.014719892156127333,15167,-21726.633774707014,-1.432493820446167,0.8401519738666529,1.009304773758534,-21722.91772169,-1.4322488113463439,-3.7160530170149286,Endothelial,emt_ecm,gaussian,ctrl
7435_liver_sham_Male_10-U1,6.999999999999999,0.013229556613023922,24230,-34093.41891658586,-1.4070746560704028,0.836392654531635,0.9660115100265191,-34093.6663386535,-1.4070848674640322,0.24742206763767172,Endothelial,emt_ecm,gaussian,ctrl
7259_liver_sbr_Male_26-U1,17.345738419684505,0.05264886949125512,12292,-17391.233732877856,-1.414841663917821,0.9972280965412931,0.9918249848320002,-17441.592450391734,-1.4189385332241893,50.35871751387822,Endothelial,emt_ecm,gaussian,naive
7260_liver_sbr_Male_26-U1,7.742591489922676,0.04924408015411425,22277,-31546.46401755927,-1.4161001938124194,0.9975750205697752,0.9943340497621985,-31609.69370472347,-1.4189385332281488,63.229687164202915,Endothelial,emt_ecm,gaussian,naive
7001_liver_sham_Male_52-U1,19.185852382096297,0.05256154121691271,18788,-26599.122869466682,-1.4157506317578605,0.997237284384903,0.9936378902076836,-26659.017162262076,-1.418938533226638,59.894292795393994,Endothelial,emt_ecm,gaussian,naive
7248_liver_sham_Male_26-U1,20.177866835741543,0.06586774603065788,32718,-46421.94358933324,-1.4188502839211823,0.9956614400328407,0.9998149758104591,-46424.83093034124,-1.4189385332337319,2.8873410079977475,Endothelial,emt_ecm,gaussian,naive
7352_liver_sham_Male_2-U1,21.2211739115045,0.0653222549795184,15167,-21552.42212076211,-1.4210075902131014,0.995733003004391,1.0041115675952117,-21521.040733426908,-1.4189385332252198,-31.381387335200998,Endothelial,emt_ecm,gaussian,naive
7435_liver_sham_Male_10-U1,20.177866835741543,0.06441460445709493,24230,-34385.43836877541,-1.4191266351124807,0.9958507587326362,1.0003661561861261,-34380.88066014021,-1.4189385332290636,-4.557708635198651,Endothelial,emt_ecm,gaussian,naive
7259_liver_sbr_Male_26-U1,6.999999999999999,0.01349163022639715,12292,-16263.21441796172,-1.323073089648692,0.8636209218176268,0.8246533725816084,-16264.625166771255,-1.3231878593207984,1.4107488095341978,Endothelial,emt_ecm,powerlaw,ctrl
7260_liver_sbr_Male_26-U1,6.999999999999999,0.012311870871491886,22277,-29023.545972219006,-1.3028480483107692,0.8764395556114933,0.7885136812321022,-29028.017619666993,-1.303048777648112,4.47164744798647,Endothelial,emt_ecm,powerlaw,ctrl
7001_liver_sham_Male_52-U1,6.999999999999999,0.011642120250603374,18788,-24735.355139181178,-1.3165507312742804,0.8685048224356705,0.8130847950868351,-24740.123948830118,-1.3168045533760975,4.768809648940078,Endothelial,emt_ecm,powerlaw,ctrl
7248_liver_sham_Male_26-U1,12.818224546846722,0.014766287318813949,32718,-43632.287753298755,-1.333586642010476,0.8683545400016004,0.8426878196690802,-43632.88158477211,-1.333604792003549,0.593831473357568,Endothelial,emt_ecm,powerlaw,ctrl
7352_liver_sham_Male_2-U1,6.999999999999999,0.015389778615306896,15167,-21725.144903835506,-1.4323956552934336,0.840131757202644,1.0091357217896388,-21722.91772169,-1.4322488113463439,-2.2271821455069585,Endothelial,emt_ecm,powerlaw,ctrl
7435_liver_sham_Male_10-U1,6.999999999999999,0.014386204599101346,24230,-34092.09047206725,-1.4070198296354621,0.8363668361939645,0.965915779561425,-34093.6663386535,-1.4070848674640322,1.575866586252232,Endothelial,emt_ecm,powerlaw,ctrl
7259_liver_sbr_Male_26-U1,6.999999999999999,0.05646786805413701,12292,-17384.23925587559,-1.4142726371522607,0.9968113798774209,0.9906927118398622,-17441.592450391734,-1.4189385332241893,57.35319451614487,Endothelial,emt_ecm,powerlaw,naive
7260_liver_sbr_Male_26-U1,6.999999999999999,0.052358774048165975,22277,-31522.499891783744,-1.4150244598367707,0.9972585587801731,0.992189404692067,-31609.69370472347,-1.4189385332281488,87.19381293972765,Endothelial,emt_ecm,powerlaw,naive
7001_liver_sham_Male_52-U1,6.999999999999999,0.05648732696742332,18788,-26591.395402029684,-1.4153393337252334,0.9968091818920757,0.9928193611500553,-26659.017162262076,-1.418938533226638,67.62176023239226,Endothelial,emt_ecm,powerlaw,naive
7248_liver_sham_Male_26-U1,6.999999999999999,0.06942375406641227,32718,-46412.73791348024,-1.4185689196613558,0.9951803423713262,0.9992528336790839,-46424.83093034124,-1.4189385332337319,12.093016860999342,Endothelial,emt_ecm,powerlaw,naive
7352_liver_sham_Male_2-U1,6.999999999999999,0.0692323360147366,15167,-21549.690346046475,-1.4208274771574125,0.9952068836499428,1.0037485066112366,-21521.040733426908,-1.4189385332252198,-28.64961261956705,Endothelial,emt_ecm,powerlaw,naive
7435_liver_sham_Male_10-U1,6.999999999999999,0.06898916484741895,24230,-34385.8213069492,-1.419142439411853,0.9952404951336559,1.0003946792652856,-34380.88066014021,-1.4189385332290636,-4.940646808987367,Endothelial,emt_ecm,powerlaw,naive
7259_liver_sbr_Male_26-U1,7.361938632551805,0.011854712785885195,12292,-16262.100453096124,-1.3229824644562418,0.8636518117865369,0.8244953929789297,-16264.625166771255,-1.3231878593207984,2.524713675131352,Endothelial,emt_ecm,step,ctrl
7260_liver_sbr_Male_26-U1,7.361938632551805,0.011840808091716525,22277,-29024.607328227416,-1.3028956918897254,0.8764438505554837,0.7885967864576995,-29028.017619666993,-1.303048777648112,3.410291439577122,Endothelial,emt_ecm,step,ctrl
7001_liver_sham_Male_52-U1,7.742591489922676,0.012457368526654137,18788,-24739.226380998694,-1.3167567799126407,0.8684796715647458,0.8134444018812825,-24740.123948830118,-1.3168045533760975,0.8975678314236575,Endothelial,emt_ecm,step,ctrl
7248_liver_sham_Male_26-U1,30.20149733539872,0.012119128854609093,32718,-43634.4685189805,-1.3336532954025462,0.8684188118429224,0.8428016997744546,-43632.88158477211,-1.333604792003549,-1.5869342083897209,Endothelial,emt_ecm,step,ctrl
7352_liver_sham_Male_2-U1,7.361938632551805,0.013530699008460018,15167,-21723.04667918988,-1.4322573138517756,0.8401694610807411,1.0089107740369823,-21722.91772169,-1.4322488113463439,-0.12895749988092575,Endothelial,emt_ecm,step,ctrl
7435_liver_sham_Male_10-U1,7.361938632551805,0.015469257221521045,24230,-34097.24079485792,-1.4072323893874503,0.836324813194501,0.9662649212584918,-34093.6663386535,-1.4070848674640322,-3.5744562044201302,Endothelial,emt_ecm,step,ctrl
7259_liver_sbr_Male_26-U1,23.47241150476913,0.04312745594293641,12292,-17411.526153094885,-1.4164925279120473,0.9981400225438903,0.9951152770867363,-17441.592450391734,-1.4189385332241893,30.06629729684937,Endothelial,emt_ecm,step,naive
7260_liver_sbr_Male_26-U1,11.58882939190469,0.04143450365173907,22277,-31569.678029269424,-1.4171422556569298,0.9982831819071337,0.9964120832749309,-31609.69370472347,-1.4189385332281488,40.015675454047596,Endothelial,emt_ecm,step,naive
7001_liver_sham_Male_52-U1,23.47241150476913,0.04319312399852203,18788,-26623.178796021417,-1.4170310195881104,0.9981343540392486,0.9961902937938544,-26659.017162262076,-1.418938533226638,35.838366240659525,Endothelial,emt_ecm,step,naive
7248_liver_sham_Male_26-U1,30.20149733539872,0.0541468390538823,32718,-46427.3615784811,-1.4190158805086222,0.9970681198204719,1.0001500380534696,-46424.83093034124,-1.4189385332337319,-2.5306481398583855,Endothelial,emt_ecm,step,naive
7352_liver_sham_Male_2-U1,30.20149733539872,0.053482232137571736,15167,-21544.78542843858,-1.4205040831040139,0.9971396508455826,1.0031182112874242,-21521.040733426908,-1.4189385332252198,-23.744695011671865,Endothelial,emt_ecm,step,naive
