section,celltype,module,design,basis,n,beta,se_iid,se_blk,se_ratio,ci_iid_lo,ci_iid_hi,ci_blk_lo,ci_blk_hi
7259_liver_sbr_Male_26-U1,Hepatocytes,secondary_senescence,ctrl,nearest,28529,0.0021647558002915344,0.0006009589368558933,0.0006041948378373218,1.005384562543255,0.0009868762840539837,0.003342635316529085,0.001093470963784842,0.0034817854876024353
7259_liver_sbr_Male_26-U1,Hepatocytes,secondary_senescence,ctrl,superposition,28529,0.0004956116212597409,6.824808328373236e-05,0.0001229022704909152,1.800816441686213,0.0003618453780236255,0.0006293778644958563,0.0002592314072766172,0.0007517894275220301
7259_liver_sbr_Male_26-U1,Hepatocytes,secondary_senescence,naive,nearest,28529,0.002625376669964509,0.0005648804191465933,0.0008565425160144403,1.5163253796413807,0.001518211048437186,0.0037325422914918317,0.0009040740180813317,0.004360791116898913
7259_liver_sbr_Male_26-U1,Hepatocytes,secondary_senescence,naive,superposition,28529,0.0003789270304300574,6.020282389664719e-05,0.00016650499417689336,2.7657339539876022,0.0002609294955926289,0.0004969245652674859,5.6832973416960665e-05,0.000699556806570479
7259_liver_sbr_Male_26-U1,Hepatocytes,tnfa_nfkb_proximal,ctrl,nearest,28529,0.0012478043680928055,0.0006502214534510691,0.0007701749227100542,1.184480946641069,-2.6629680671289967e-05,0.002522238416856901,-5.7734068927900415e-05,0.002894747660900129
7259_liver_sbr_Male_26-U1,Hepatocytes,tnfa_nfkb_proximal,ctrl,superposition,28529,0.0003940715638526359,7.86014281934113e-05,0.00010734499585581981,1.3656876003789702,0.00024001276459354972,0.0005481303631117221,0.00017340929179114498,0.0006065230788138059
7259_liver_sbr_Male_26-U1,Hepatocytes,tnfa_nfkb_proximal,naive,nearest,28529,0.003913613595699363,0.0007996214265480342,0.001376198636886615,1.7210627319326155,0.0023463555996652155,0.00548087159173351,0.0012837250791822368,0.006605496399404168
7259_liver_sbr_Male_26-U1,Hepatocytes,tnfa_nfkb_proximal,naive,superposition,28529,0.0006162477309704113,7.783869631673413e-05,0.0002435424598372892,3.1288095942189016,0.00046368388618961236,0.0007688115757512102,0.0001554075167830412,0.0011116570766300574
7259_liver_sbr_Male_26-U1,Macrophages,downstream_arrest,ctrl,nearest,12526,0.0014483133860427005,0.0008171385749460079,0.0008241142429940572,1.008536701438321,-0.00015327822085147488,0.003049904992936876,-4.697337810320596e-05,0.003299187989997384
7259_liver_sbr_Male_26-U1,Macrophages,downstream_arrest,ctrl,superposition,12526,0.0005805125509685877,0.00022315916815730016,0.00019979770819140953,0.8953148097889322,0.00014312058138027942,0.001017904520556896,0.0001931710247156981,0.0009728101769841398
7259_liver_sbr_Male_26-U1,Macrophages,downstream_arrest,naive,nearest,12526,-0.0034224341725786565,0.0008473221800090889,0.000999461133727824,1.17955266285736,-0.005083185645396471,-0.0017616826997608422,-0.005218137197307491,-0.001422747533402116
7259_liver_sbr_Male_26-U1,Macrophages,downstream_arrest,naive,superposition,12526,-0.0004227388472818157,0.00010110533558893333,0.00011178814365443634,1.1056601810703284,-0.000620905305036125,-0.0002245723895275064,-0.0006388266863276303,-0.00019775656160272789
7259_liver_sbr_Male_26-U1,Macrophages,emt_ecm,ctrl,nearest,12526,-0.0007367320437627782,0.001633654899446422,0.0015646784635764434,0.9577778416400233,-0.003938695646677766,0.0024652315591522094,-0.0039048110906755003,0.0019868762892385075
7259_liver_sbr_Male_26-U1,Macrophages,emt_ecm,ctrl,superposition,12526,-0.00046458700752708044,0.0005860582284088115,0.0007099834465521444,1.2114554700132758,-0.001613261135208351,0.00068408712015419,-0.0018749517602963922,0.0008878359353876003
7259_liver_sbr_Male_26-U1,Macrophages,emt_ecm,naive,nearest,12526,0.014512015058566812,0.0015098658529970233,0.0020981418004881445,1.3896213337916192,0.011552677986692647,0.01747135213044098,0.010216090943090382,0.018768568253933676
7259_liver_sbr_Male_26-U1,Macrophages,emt_ecm,naive,superposition,12526,0.007931751719382416,0.0008732358720860115,0.001312424272372781,1.5029436081658252,0.006220209410093833,0.009643294028670998,0.005448066508092177,0.010575959931976407
7259_liver_sbr_Male_26-U1,Macrophages,il6_jak_stat3,ctrl,nearest,12526,0.0004248365786388819,0.0015833260446450035,0.0017419029654591443,1.1001543057732592,-0.002678482468865325,0.003528155626143089,-0.002732677757515846,0.004494056365780737
7259_liver_sbr_Male_26-U1,Macrophages,il6_jak_stat3,ctrl,superposition,12526,0.000674736944818089,0.00019514393069905995,0.00021923232483300742,1.1234391151580074,0.0002922548406479315,0.0010572190489882465,0.0002477150520199344,0.0010990574708912783
7259_liver_sbr_Male_26-U1,Macrophages,il6_jak_stat3,naive,nearest,12526,0.010561759537395523,0.0026545844899186675,0.003155205839877481,1.1885874613748504,0.005358773937154934,0.01576474513763611,0.004931223851837566,0.01705034563340324
7259_liver_sbr_Male_26-U1,Macrophages,il6_jak_stat3,naive,superposition,12526,0.0067496379863096695,0.0015255248541484164,0.0019289003684258713,1.2644175302555976,0.0037596092721787736,0.009739666700440566,0.003050521299646836,0.010648892227341063
7259_liver_sbr_Male_26-U1,Macrophages,interferon_response,ctrl,nearest,12526,0.00040974648646871633,0.001579312175446502,0.0016816562082149727,1.064802915066197,-0.0026857053774064273,0.00350519835034386,-0.0029518949636971993,0.003532857531774048
7259_liver_sbr_Male_26-U1,Macrophages,interferon_response,ctrl,superposition,12526,0.0008830056910810944,0.00018463177244295702,0.00029362879245013247,1.5903481213714215,0.0005211274170928987,0.0012448839650692901,0.00028670435339686097,0.0014155778602734932
7259_liver_sbr_Male_26-U1,Macrophages,interferon_response,naive,nearest,12526,0.011314308857436743,0.002599955647268682,0.0029387568720489602,1.1303103863083963,0.006218395788790127,0.01641022192608336,0.005057946562298351,0.01656748765543643
7259_liver_sbr_Male_26-U1,Macrophages,interferon_response,naive,superposition,12526,0.0032420221670138413,0.0006427834261439939,0.0011965997653298494,1.8615908821858635,0.0019821666517716137,0.004501877682256069,0.0008991802766488183,0.005467545911544716
7259_liver_sbr_Male_26-U1,Macrophages,oxidative_stress,ctrl,nearest,12526,-0.010441664289586353,0.003961852173121649,0.00414346843136961,1.0458412505847892,-0.018206894548904784,-0.002676434030267921,-0.018243912801814845,-0.0033047065008984765
7259_liver_sbr_Male_26-U1,Macrophages,oxidative_stress,ctrl,superposition,12526,-0.006452588739035295,0.002810018828063567,0.0027690532019258836,0.9854215830411664,-0.011960225642039886,-0.0009449518360307042,-0.011964188201677899,-0.001737117548959221
7259_liver_sbr_Male_26-U1,Macrophages,oxidative_stress,naive,nearest,12526,-0.043230826608523634,0.004032240310187083,0.004441781127714015,1.1015665699517623,-0.051134017616490314,-0.035327635600556954,-0.05233757908230367,-0.03519224149716644
7259_liver_sbr_Male_26-U1,Macrophages,oxidative_stress,naive,superposition,12526,-0.016454757513480252,0.001505626851280058,0.0017277857356259075,1.1475524192179316,-0.019405786141989165,-0.013503728884971339,-0.019822598907805616,-0.01310893322622309
7259_liver_sbr_Male_26-U1,Macrophages,secondary_senescence,ctrl,nearest,12526,0.0002318022075909538,0.0016219587001096297,0.001486185066795808,0.9162903264400969,-0.0029472368446239205,0.003410841259805828,-0.002499101991094844,0.0031936352988324755
7259_liver_sbr_Male_26-U1,Macrophages,secondary_senescence,ctrl,superposition,12526,-0.00016160130106921016,0.00028534536349816733,0.0002961070727547073,1.037714680640357,-0.0007208782135256182,0.0003976756113871978,-0.0006633541572906713,0.00047970741485023815
7259_liver_sbr_Male_26-U1,Macrophages,secondary_senescence,naive,nearest,12526,0.0016734359847047583,0.001141653309756555,0.0012015833835719567,1.0524941094667184,-0.0005642045024180893,0.003911076471827606,-0.0004807756728245761,0.004247974850672789
7259_liver_sbr_Male_26-U1,Macrophages,secondary_senescence,naive,superposition,12526,0.00014152980613047029,9.706470897805068e-05,0.00011966296963805399,1.2328164468624068,-4.871702346650905e-05,0.0003317766357274496,-6.55259056126703e-05,0.00037707450467359943
7259_liver_sbr_Male_26-U1,Macrophages,tnfa_nfkb_proximal,ctrl,nearest,12526,-0.001083286100618022,0.0014477475014937884,0.001384170334515356,0.9560854590231838,-0.003920871203545847,0.0017542990023098031,-0.0036729225468232554,0.0018210229965206957
7259_liver_sbr_Male_26-U1,Macrophages,tnfa_nfkb_proximal,ctrl,superposition,12526,0.0003681882768187811,0.00012836492690621623,0.00014773470515065486,1.1508961887898728,0.00011659302008259727,0.0006197835335549649,7.246462687430506e-05,0.0006244952487588305
7259_liver_sbr_Male_26-U1,Macrophages,tnfa_nfkb_proximal,naive,nearest,12526,0.003969048933615487,0.0012265003607689479,0.0013409966723766527,1.093352040708673,0.0015651082265083494,0.006372989640722625,0.001489545714388289,0.006659415796092433
7259_liver_sbr_Male_26-U1,Macrophages,tnfa_nfkb_proximal,naive,superposition,12526,0.0009031569524294115,0.0002157621203593961,0.00038996237147575135,1.8073717982850233,0.00048026319652499515,0.0013260507083338278,0.0001331321122881385,0.0017293292032363997
7259_liver_sbr_Male_26-U1,Mesenchymal,downstream_arrest,ctrl,nearest,14352,-0.00016134781833442298,0.0007894663193692735,0.0008145058102507288,1.0317169843312126,-0.001708701804298199,0.0013860061676293528,-0.0016601988908225619,0.0014253009942242342
7259_liver_sbr_Male_26-U1,Mesenchymal,downstream_arrest,ctrl,superposition,14352,-0.00029038020517943905,0.00019436298572646498,0.00019726151076659103,1.014912947695737,-0.0006713316572033104,9.057124684443228e-05,-0.0007081833085662187,3.943282702068127e-05
7259_liver_sbr_Male_26-U1,Mesenchymal,downstream_arrest,naive,nearest,14352,-0.0033378177959874195,0.001015271187285558,0.0011289875223970756,1.1120058724561572,-0.005327749323067113,-0.001347886268907726,-0.005467681363482243,-0.001137508013683356
7259_liver_sbr_Male_26-U1,Mesenchymal,downstream_arrest,naive,superposition,14352,-0.0010874991927963518,0.00026684775099162475,0.00028868756683712713,1.0818437321069565,-0.0016105207847399363,-0.0005644776008527674,-0.0017071458035632636,-0.0005855593449601216
7259_liver_sbr_Male_26-U1,Mesenchymal,emt_ecm,ctrl,nearest,14352,0.0018688784480799677,0.0026151039097919476,0.002848694925053978,1.0893237987168987,-0.00325672521511225,0.006994482111272186,-0.003924425689021615,0.007209440405436729
7259_liver_sbr_Male_26-U1,Mesenchymal,emt_ecm,ctrl,superposition,14352,0.0006523929917625925,0.0004134549484211626,0.0005472339267963204,1.323563616510123,-0.00015797870714288616,0.0014627646906680712,-0.00035472961485796394,0.0016362461787440307
7259_liver_sbr_Male_26-U1,Mesenchymal,emt_ecm,naive,nearest,14352,0.03775735032331086,0.0030236932812898755,0.003968451093682038,1.3124516028917916,0.0318309114919827,0.04368378915463902,0.02930303140970997,0.045286569695905034
7259_liver_sbr_Male_26-U1,Mesenchymal,emt_ecm,naive,superposition,14352,0.02033714073463587,0.0016076458673586213,0.0023374084596205305,1.4539324282038038,0.01718615483461297,0.023488126634658768,0.015700495725300443,0.025069996901848517
7259_liver_sbr_Male_26-U1,Mesenchymal,il6_jak_stat3,ctrl,nearest,14352,-0.0019244873031876084,0.002119850762080561,0.0022018085051696517,1.0386620344012576,-0.006079394796865508,0.0022304201904902905,-0.006399155558034448,0.0024441476887722084
7259_liver_sbr_Male_26-U1,Mesenchymal,il6_jak_stat3,ctrl,superposition,14352,0.00034140840407929836,0.0001672574223178742,0.00021116987757309648,1.2625441349428803,1.3583856336264928e-05,0.0006692329518223317,-9.134563040828418e-05,0.0007781079647148038
7259_liver_sbr_Male_26-U1,Mesenchymal,il6_jak_stat3,naive,nearest,14352,0.006228940293023756,0.001463414181089723,0.0016141967846646599,1.1030348110079524,0.003360648498087899,0.009097232087959612,0.0029800949810077793,0.009285440889591335
7259_liver_sbr_Male_26-U1,Mesenchymal,il6_jak_stat3,naive,superposition,14352,0.0062248525084600236,0.0015000970077067896,0.001607884005804144,1.0718533518456446,0.003284662373354716,0.009165042643565331,0.0032332044291729705,0.009200999004573284
7259_liver_sbr_Male_26-U1,Mesenchymal,interferon_response,ctrl,nearest,14352,0.0009591681741883614,0.0018322511400430542,0.0017396918796835803,0.9494833113558336,-0.0026320440602960247,0.004550380408672747,-0.0025100075135582748,0.003999712065291348
7259_liver_sbr_Male_26-U1,Mesenchymal,interferon_response,ctrl,superposition,14352,0.0001491965898093449,0.00014452836915892809,0.0001723813423912928,1.192716304725868,-0.00013407901374215412,0.0004324721933608439,-0.0001516661539864884,0.0005196970902570716
7259_liver_sbr_Male_26-U1,Mesenchymal,interferon_response,naive,nearest,14352,0.011975180268436445,0.0018886145670270983,0.0017346633367901054,0.918484569099067,0.008273495717063333,0.01567686481980956,0.008560744615213106,0.015369465473017006
7259_liver_sbr_Male_26-U1,Mesenchymal,interferon_response,naive,superposition,14352,0.007645176237628975,0.0013010500013638634,0.001298598729600408,0.9981159280881705,0.005095118234955802,0.010195234240302147,0.0050693770154643025,0.010420553757702466
7259_liver_sbr_Male_26-U1,Mesenchymal,oxidative_stress,ctrl,nearest,14352,-0.0007689526238246466,0.0026676993155888705,0.0025968149859387666,0.9734286659535103,-0.0059976432823788325,0.00445973803472954,-0.005948837020302634,0.004058811497476875
7259_liver_sbr_Male_26-U1,Mesenchymal,oxidative_stress,ctrl,superposition,14352,-0.000880000646692748,0.0002803648759530377,0.00027904090324024663,0.9952776798153102,-0.001429515803560702,-0.00033048548982479405,-0.0013915985145201881,-0.0003205564581381672
7259_liver_sbr_Male_26-U1,Mesenchymal,oxidative_stress,naive,nearest,14352,-0.03936098656640539,0.003727127295231988,0.0035776589897838725,0.959897182572936,-0.04666615606506008,-0.032055817067750694,-0.04528629805608917,-0.03196004366342692
7259_liver_sbr_Male_26-U1,Mesenchymal,oxidative_stress,naive,superposition,14352,-0.021196557256309118,0.0018615396097112127,0.001792169040998496,0.9627348414447767,-0.024845174891343094,-0.01754793962127514,-0.0243790995248273,-0.01777202771020568
7259_liver_sbr_Male_26-U1,Mesenchymal,secondary_senescence,ctrl,nearest,14352,0.0007762119189989614,0.001243410168998658,0.0011474117014383277,0.9227942074515606,-0.0016608720122384085,0.003213295850236331,-0.001622289506860352,0.003051258767209959
7259_liver_sbr_Male_26-U1,Mesenchymal,secondary_senescence,ctrl,superposition,14352,0.00011339388487334889,0.00021010582913815688,0.0002473303228282954,1.177170209140943,-0.0002984135402374386,0.0005252013099841363,-0.0003911015807285673,0.0005639781963981494
7259_liver_sbr_Male_26-U1,Mesenchymal,secondary_senescence,naive,nearest,14352,0.0025168515987569235,0.0011642679299530645,0.001229316217129726,1.0558705479238646,0.00023488645604891707,0.00479881674146493,0.00018826892831078966,0.004984279823672722
7259_liver_sbr_Male_26-U1,Mesenchymal,secondary_senescence,naive,superposition,14352,-0.00020991621986877557,0.00010259662437652306,0.00015156588857564114,1.4772989803193135,-0.00041100560364676076,-8.826836090790378e-06,-0.000536346365473627,7.082268457561265e-05
7259_liver_sbr_Male_26-U1,Mesenchymal,tnfa_nfkb_proximal,ctrl,nearest,14352,0.004617248486966916,0.0015487980297064477,0.0016901898873404276,1.0912913465293979,0.001581604348742278,0.007652892625191553,0.0014804757451221764,0.008100041318929918
7259_liver_sbr_Male_26-U1,Mesenchymal,tnfa_nfkb_proximal,ctrl,superposition,14352,0.0006452756686810262,0.00019694161826179268,0.00019964124568662875,1.0137077548598563,0.00025927009688791254,0.00103128124047414,0.00029102949788608105,0.0010315367887908417
7259_liver_sbr_Male_26-U1,Mesenchymal,tnfa_nfkb_proximal,naive,nearest,14352,0.011618184739875085,0.001598346113975137,0.001783589422876653,1.1158968681950934,0.008485426356483817,0.014750943123266353,0.008175491888615532,0.015481402734737956
7259_liver_sbr_Male_26-U1,Mesenchymal,tnfa_nfkb_proximal,naive,superposition,14352,0.00759562909534022,0.0011010700945536336,0.001224409005670014,1.1120173109109655,0.005437531710015098,0.009753726480665342,0.005431460000798535,0.010282380274921139
7259_liver_sbr_Male_26-U1,T/NK cells,downstream_arrest,ctrl,nearest,5977,0.0014375805209652613,0.0011710264507108679,0.0011808218276173573,1.0083647785244674,-0.0008576313224280398,0.0037327923643585624,-0.0011144500649331857,0.003812874217414849
7259_liver_sbr_Male_26-U1,T/NK cells,downstream_arrest,ctrl,superposition,5977,0.0005648700038855555,0.0006238996521939556,0.000647239496229554,1.037409612192479,-0.0006579733144145974,0.0017877133221857085,-0.0007041196632995774,0.0019262965787962985
7259_liver_sbr_Male_26-U1,T/NK cells,downstream_arrest,naive,nearest,5977,0.0016528937943694074,0.0011789091792414493,0.0016939415039450387,1.436871926839164,-0.0006577681969438332,0.003963555785682648,-0.0011796528442198863,0.005016714653298331
7259_liver_sbr_Male_26-U1,T/NK cells,downstream_arrest,naive,superposition,5977,0.0006440167818776647,0.0004290742238750729,0.0008039091014543548,1.8735898283379917,-0.0001969686969174781,0.0014850022606728076,-0.0006866764426204018,0.00224737593918254
7259_liver_sbr_Male_26-U1,T/NK cells,emt_ecm,ctrl,nearest,5977,-0.001814946997530805,0.0021413804091595353,0.0021693599990853167,1.0130661464007524,-0.006012052599483494,0.0023821586044218837,-0.005963358553324901,0.0022386723607378508
7259_liver_sbr_Male_26-U1,T/NK cells,emt_ecm,ctrl,superposition,5977,-0.0010467456109908694,0.0004776329702149384,0.0004943749031887745,1.0350518787811112,-0.0019829062326121487,-0.0001105849893695901,-0.0019377464940376705,-0.00016471552521627337
7259_liver_sbr_Male_26-U1,T/NK cells,emt_ecm,naive,nearest,5977,0.00740651403073352,0.002542359694312777,0.0036032907939853066,1.4173017303750597,0.0024234890298804775,0.012389539031586563,0.0002801909106664965,0.014380664975046314
7259_liver_sbr_Male_26-U1,T/NK cells,emt_ecm,naive,superposition,5977,0.004731454843559532,0.0022056338963425564,0.002675969894335789,1.2132430040965352,0.00040841240672812116,0.009054497280390941,-0.00040060594786961765,0.010094387713086532
7259_liver_sbr_Male_26-U1,T/NK cells,il6_jak_stat3,ctrl,nearest,5977,0.003292421329391701,0.002703254524703025,0.0031649695284033433,1.170799678491629,-0.0020059575390262282,0.008590800197809629,-0.0023954626253780862,0.009818568287315452
7259_liver_sbr_Male_26-U1,T/NK cells,il6_jak_stat3,ctrl,superposition,5977,0.0003162806875459855,0.0002752751183620247,0.0003573622050272482,1.2982001684484523,-0.00022325854444358293,0.0008558199195355539,-0.00039736203765569297,0.0010131416209528561
7259_liver_sbr_Male_26-U1,T/NK cells,il6_jak_stat3,naive,nearest,5977,0.01468117039366065,0.002431515992173797,0.006527559470894591,2.6845636598338367,0.009915399049000007,0.019446941738321292,0.0031530097808892057,0.02765504014396567
7259_liver_sbr_Male_26-U1,T/NK cells,il6_jak_stat3,naive,superposition,5977,0.0024393705246418163,0.00024640898751048304,0.0016679760499747668,6.769136413515784,0.0019564089091212693,0.002922332140162363,-0.00026936199414206427,0.005495927694607949
7259_liver_sbr_Male_26-U1,T/NK cells,interferon_response,ctrl,nearest,5977,0.002269865828033846,0.002678133074141874,0.0030738352113800172,1.1477529780199343,-0.0029792749972842266,0.007519006653351919,-0.003740185022723482,0.007998995888255195
