section,arm,gene,role,cell_type,n,pct_pos,mean_counts,pct_pos_senders,pct_pos_nonsenders,enrich,on_panel
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,B-cells,1837,1.143,0.0142,2.353,1.084,2.17,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,Biliary/ductular,33646,2.942,0.0676,5.28,2.851,1.852,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,Central venous LSECs,1143,1.05,0.014,,1.077,,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,DC,6577,3.056,0.0567,7.459,2.8,2.664,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,Hepatic stellate cells,21845,2.591,0.0732,4.839,2.463,1.965,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,Hepatocytes,40203,2.162,0.0333,3.098,1.839,1.685,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,Inflammatory macs,17139,3.973,0.0737,8.385,3.661,2.29,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,Kupffer cells,382,27.487,0.5026,32.432,26.957,1.203,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,LSECs,20360,1.346,0.0182,2.348,1.269,1.85,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,Proliferating,4390,2.597,0.0355,3.245,2.189,1.482,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,T/NK cells,6249,3.825,0.0872,7.641,3.631,2.104,True
7448_liver_sbr_Male_10-U1,SBR,Ccl2,ligand,vSMCs,8532,1.465,0.0284,2.222,1.449,1.534,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,B-cells,1837,2.45,0.0316,3.529,2.397,1.472,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,Biliary/ductular,33646,1.733,0.0193,3.073,1.68,1.829,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,Central venous LSECs,1143,3.85,0.0455,,3.95,,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,DC,6577,30.363,0.4499,32.32,30.249,1.068,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,Hepatic stellate cells,21845,1.849,0.0216,1.868,1.848,1.01,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,Hepatocytes,40203,1.134,0.0126,1.389,1.047,1.327,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,Inflammatory macs,17139,11.372,0.1543,12.445,11.296,1.102,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,Kupffer cells,382,27.749,0.466,35.135,26.957,1.303,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,LSECs,20360,0.963,0.0107,1.312,0.936,1.402,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,Proliferating,4390,1.686,0.0187,1.829,1.596,1.146,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,T/NK cells,6249,12.002,0.1485,13.621,11.92,1.143,True
7448_liver_sbr_Male_10-U1,SBR,Ccr2,receptor,vSMCs,8532,5.18,0.0639,5.556,5.172,1.074,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,B-cells,1837,41.59,0.6151,51.765,41.096,1.26,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,Biliary/ductular,33646,42.95,0.6458,50.512,42.654,1.184,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,Central venous LSECs,1143,44.882,0.6719,,44.614,,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,DC,6577,52.334,0.8653,60.773,51.842,1.172,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,Hepatic stellate cells,21845,40.302,0.5698,50.0,39.749,1.258,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,Hepatocytes,40203,62.973,1.2655,73.215,59.446,1.232,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,Inflammatory macs,17139,48.002,0.7727,59.576,47.182,1.263,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,Kupffer cells,382,86.126,2.3848,86.486,86.087,1.005,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,LSECs,20360,54.941,0.9105,61.533,54.436,1.13,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,Proliferating,4390,60.638,1.1633,66.313,57.069,1.162,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,T/NK cells,6249,44.519,0.6694,57.807,43.847,1.318,True
7448_liver_sbr_Male_10-U1,SBR,Cd47,receptor,vSMCs,8532,33.708,0.4589,38.333,33.609,1.141,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,B-cells,1837,0.381,0.0049,0.0,0.4,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,Biliary/ductular,33646,2.407,0.0363,4.728,2.316,2.041,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,Central venous LSECs,1143,0.437,0.007,,0.449,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,DC,6577,0.745,0.0084,0.829,0.74,1.12,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,Hepatic stellate cells,21845,0.943,0.0116,2.037,0.881,2.314,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,Hepatocytes,40203,2.858,0.0414,4.254,2.377,1.789,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,Inflammatory macs,17139,0.706,0.0079,1.942,0.619,3.139,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,Kupffer cells,382,0.262,0.0026,2.703,0.0,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,LSECs,20360,0.653,0.0068,1.312,0.603,2.177,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,Proliferating,4390,3.508,0.0506,4.13,3.117,1.325,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,T/NK cells,6249,0.656,0.0086,0.997,0.639,1.56,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl1,ligand,vSMCs,8532,0.856,0.0088,1.111,0.85,1.307,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,B-cells,1837,60.86,1.5885,67.059,60.559,1.107,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,Biliary/ductular,33646,54.928,1.4362,56.501,54.866,1.03,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,Central venous LSECs,1143,64.567,2.0875,,64.452,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,DC,6577,67.995,2.073,64.365,68.206,0.944,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,Hepatic stellate cells,21845,94.392,5.6713,96.265,94.286,1.021,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,Hepatocytes,40203,87.212,4.5795,92.677,85.331,1.086,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,Inflammatory macs,17139,67.816,2.0333,73.433,67.418,1.089,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,Kupffer cells,382,36.911,0.6492,18.919,38.841,0.487,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,LSECs,20360,63.266,1.6688,71.547,62.632,1.142,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,Proliferating,4390,72.642,2.6059,74.218,71.651,1.036,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,T/NK cells,6249,64.522,1.8421,68.771,64.307,1.069,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl12,ligand,vSMCs,8532,74.672,3.2478,75.556,74.653,1.012,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,B-cells,1837,0.0,0.0,0.0,0.0,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,Biliary/ductular,33646,0.175,0.0019,0.236,0.173,1.367,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,Central venous LSECs,1143,0.0,0.0,,0.0,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,DC,6577,0.03,0.0005,0.0,0.032,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,Hepatic stellate cells,21845,0.041,0.0004,0.17,0.034,5.013,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,Hepatocytes,40203,0.052,0.0005,0.068,0.047,1.452,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,Inflammatory macs,17139,0.344,0.0044,0.441,0.337,1.308,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,Kupffer cells,382,0.524,0.0052,0.0,0.58,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,LSECs,20360,0.02,0.0002,0.0,0.021,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,Proliferating,4390,0.091,0.0011,0.118,0.074,1.59,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,T/NK cells,6249,0.08,0.001,0.0,0.084,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl2,ligand,vSMCs,8532,0.023,0.0002,0.0,0.024,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,B-cells,1837,0.381,0.0044,0.0,0.4,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,Biliary/ductular,33646,2.612,0.0473,4.728,2.53,1.869,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,Central venous LSECs,1143,0.962,0.0096,,0.987,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,DC,6577,0.927,0.0117,0.829,0.933,0.888,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,Hepatic stellate cells,21845,0.92,0.0113,1.358,0.895,1.517,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,Hepatocytes,40203,0.719,0.0081,0.971,0.632,1.537,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,Inflammatory macs,17139,0.846,0.0121,1.059,0.831,1.275,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,Kupffer cells,382,0.524,0.0052,0.0,0.58,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,LSECs,20360,0.29,0.0029,0.207,0.296,0.7,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,Proliferating,4390,1.298,0.0175,1.475,1.187,1.242,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,T/NK cells,6249,0.656,0.009,1.661,0.605,2.745,True
7448_liver_sbr_Male_10-U1,SBR,Cxcl5,ligand,vSMCs,8532,1.758,0.0239,2.778,1.736,1.6,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,B-cells,1837,0.163,0.0022,0.0,0.171,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,Biliary/ductular,33646,0.288,0.0036,0.236,0.29,0.814,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,Central venous LSECs,1143,0.262,0.0035,,0.269,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,DC,6577,1.064,0.0137,1.105,1.062,1.041,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,Hepatic stellate cells,21845,0.522,0.0056,0.34,0.532,0.638,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,Hepatocytes,40203,0.711,0.0076,0.942,0.632,1.491,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,Inflammatory macs,17139,3.734,0.054,2.824,3.799,0.744,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,Kupffer cells,382,0.0,0.0,0.0,0.0,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,LSECs,20360,0.309,0.0037,0.483,0.296,1.633,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,Proliferating,4390,0.911,0.0093,1.475,0.557,2.65,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,T/NK cells,6249,0.624,0.0074,0.664,0.622,1.068,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr2,receptor,vSMCs,8532,0.692,0.0088,0.0,0.706,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,B-cells,1837,35.602,0.4943,35.294,35.616,0.991,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,Biliary/ductular,33646,3.317,0.0374,3.073,3.326,0.924,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,Central venous LSECs,1143,2.187,0.0236,,2.244,,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,DC,6577,22.305,0.3159,26.796,22.043,1.216,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,Hepatic stellate cells,21845,4.486,0.0498,5.433,4.432,1.226,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,Hepatocytes,40203,5.49,0.0603,6.73,5.063,1.329,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,Inflammatory macs,17139,30.183,0.4558,34.245,29.895,1.146,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,Kupffer cells,382,4.45,0.0524,2.703,4.638,0.583,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,LSECs,20360,2.539,0.0282,3.522,2.464,1.429,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,Proliferating,4390,5.9,0.0674,7.198,5.083,1.416,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,T/NK cells,6249,18.707,0.2338,22.259,18.527,1.201,True
7448_liver_sbr_Male_10-U1,SBR,Cxcr4,receptor,vSMCs,8532,11.111,0.1489,10.0,11.135,0.898,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,B-cells,1837,16.113,0.1987,29.412,15.468,1.901,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,Biliary/ductular,33646,10.364,0.1136,12.136,10.294,1.179,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,Central venous LSECs,1143,10.849,0.1277,,10.592,,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,DC,6577,24.403,0.3065,27.901,24.2,1.153,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,Hepatic stellate cells,21845,9.723,0.1101,15.025,9.421,1.595,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,Hepatocytes,40203,44.116,0.7314,55.9,40.059,1.395,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,Inflammatory macs,17139,8.361,0.0963,14.122,7.953,1.776,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,Kupffer cells,382,4.45,0.0445,2.703,4.638,0.583,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,LSECs,20360,35.594,0.4839,41.16,35.168,1.17,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,Proliferating,4390,32.62,0.4772,39.233,28.46,1.379,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,T/NK cells,6249,11.442,0.1323,19.269,11.046,1.744,True
7448_liver_sbr_Male_10-U1,SBR,Dpp4,receptor,vSMCs,8532,3.645,0.0403,6.111,3.592,1.701,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,B-cells,1837,0.163,0.0016,0.0,0.171,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,Biliary/ductular,33646,0.152,0.0015,0.236,0.148,1.595,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,Central venous LSECs,1143,0.087,0.0009,,0.09,,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,DC,6577,0.228,0.0024,0.0,0.241,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,Hepatic stellate cells,21845,0.334,0.0034,0.679,0.315,2.159,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,Hepatocytes,40203,2.485,0.0266,5.031,1.608,3.128,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,Inflammatory macs,17139,0.63,0.0068,1.059,0.6,1.766,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,Kupffer cells,382,0.785,0.0079,0.0,0.87,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,LSECs,20360,0.354,0.0037,0.967,0.307,3.153,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,Proliferating,4390,3.394,0.0383,6.549,1.41,4.644,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,T/NK cells,6249,0.304,0.003,0.332,0.303,1.098,True
7448_liver_sbr_Male_10-U1,SBR,Gdf15,ligand,vSMCs,8532,0.117,0.0012,0.0,0.12,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,B-cells,1837,13.065,0.2602,11.765,13.128,0.896,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,Biliary/ductular,33646,10.022,0.166,10.323,10.01,1.031,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,Central venous LSECs,1143,51.006,2.4103,,51.257,,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,DC,6577,30.135,0.7021,24.586,30.459,0.807,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,Hepatic stellate cells,21845,30.904,0.6781,33.447,30.759,1.087,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,Hepatocytes,40203,9.581,0.13,10.79,9.165,1.177,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,Inflammatory macs,17139,16.448,0.3414,17.034,16.406,1.038,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,Kupffer cells,382,36.911,1.1073,21.622,38.551,0.561,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,LSECs,20360,8.831,0.1271,9.669,8.767,1.103,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,Proliferating,4390,9.157,0.1262,9.558,8.905,1.073,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,T/NK cells,6249,21.283,0.5223,22.591,21.217,1.065,True
7448_liver_sbr_Male_10-U1,SBR,Igfbp3,ligand,vSMCs,8532,61.685,2.7631,61.667,61.686,1.0,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,B-cells,1837,3.811,0.0397,1.176,3.938,0.299,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,Biliary/ductular,33646,1.251,0.0132,1.418,1.245,1.14,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,Central venous LSECs,1143,2.1,0.0245,,2.154,,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,DC,6577,1.961,0.021,3.867,1.85,2.09,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,Hepatic stellate cells,21845,2.376,0.0255,2.801,2.352,1.191,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,Hepatocytes,40203,3.035,0.0332,3.671,2.815,1.304,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,Inflammatory macs,17139,8.519,0.1019,11.739,8.291,1.416,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,Kupffer cells,382,22.775,0.3089,32.432,21.739,1.492,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,LSECs,20360,18.271,0.2319,20.304,18.115,1.121,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,Proliferating,4390,4.009,0.0456,4.838,3.488,1.387,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,T/NK cells,6249,3.153,0.0354,3.322,3.144,1.057,True
7448_liver_sbr_Male_10-U1,SBR,Il1a,ligand,vSMCs,8532,1.641,0.0189,4.444,1.58,2.812,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,B-cells,1837,6.151,0.0735,4.706,6.221,0.756,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Biliary/ductular,33646,10.955,0.1257,13.081,10.872,1.203,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Central venous LSECs,1143,24.934,0.3281,,24.776,,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,DC,6577,7.648,0.0893,7.735,7.643,1.012,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Hepatic stellate cells,21845,21.14,0.2653,27.504,20.777,1.324,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Hepatocytes,40203,22.386,0.3002,28.066,20.431,1.374,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Inflammatory macs,17139,7.964,0.0912,11.386,7.722,1.474,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Kupffer cells,382,3.927,0.0445,10.811,3.188,3.391,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,LSECs,20360,13.089,0.1568,16.367,12.838,1.275,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,Proliferating,4390,16.879,0.2112,17.64,16.401,1.076,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,T/NK cells,6249,7.617,0.0896,10.299,7.482,1.377,True
7448_liver_sbr_Male_10-U1,SBR,Il1r1,receptor,vSMCs,8532,12.143,0.1392,12.778,12.129,1.054,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,B-cells,1837,7.784,0.0953,9.412,7.705,1.221,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Biliary/ductular,33646,5.008,0.0533,6.304,4.957,1.272,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Central venous LSECs,1143,3.587,0.0446,,3.591,,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,DC,6577,5.306,0.0582,7.182,5.197,1.382,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Hepatic stellate cells,21845,9.567,0.1116,13.158,9.363,1.405,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Hepatocytes,40203,43.728,0.7195,54.259,40.102,1.353,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Inflammatory macs,17139,8.326,0.1001,13.945,7.928,1.759,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Kupffer cells,382,6.021,0.0602,5.405,6.087,0.888,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,LSECs,20360,10.634,0.1278,17.818,10.084,1.767,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,Proliferating,4390,26.105,0.3697,33.156,21.67,1.53,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,T/NK cells,6249,7.073,0.077,13.621,6.742,2.02,True
7448_liver_sbr_Male_10-U1,SBR,Il1rap,receptor,vSMCs,8532,4.899,0.0534,8.889,4.813,1.847,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,B-cells,1837,0.0,0.0,0.0,0.0,,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,Biliary/ductular,33646,0.021,0.0002,0.0,0.022,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,Central venous LSECs,1143,0.087,0.0009,,0.09,,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,DC,6577,0.122,0.0012,0.552,0.097,5.723,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,Hepatic stellate cells,21845,0.087,0.0009,0.085,0.087,0.975,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,Hepatocytes,40203,0.05,0.0005,0.058,0.047,1.245,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,Inflammatory macs,17139,0.134,0.0016,0.353,0.119,2.974,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,Kupffer cells,382,3.141,0.0366,5.405,2.899,1.865,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,LSECs,20360,0.034,0.0003,0.069,0.032,2.177,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,Proliferating,4390,0.046,0.0005,0.059,0.037,1.59,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,T/NK cells,6249,0.08,0.0011,0.332,0.067,4.94,True
7448_liver_sbr_Male_10-U1,SBR,Il6,ligand,vSMCs,8532,0.012,0.0001,0.0,0.012,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,B-cells,1837,7.512,0.0838,12.941,7.249,1.785,True
7448_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Biliary/ductular,33646,2.571,0.027,3.31,2.542,1.302,True
7448_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Central venous LSECs,1143,4.462,0.0507,,4.488,,True
7448_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,DC,6577,16.086,0.186,15.746,16.106,0.978,True
7448_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Hepatic stellate cells,21845,5.159,0.0568,7.046,5.052,1.395,True
7448_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Hepatocytes,40203,25.137,0.336,30.465,23.303,1.307,True
7448_liver_sbr_Male_10-U1,SBR,Il6ra,receptor,Inflammatory macs,17139,16.29,0.1926,21.359,15.932,1.341,True
