section,arm,week,call,celltype,module,bin_lo,bin_hi,n,mean_obs,sem_obs,n_decoy,mean_decoy
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,60.0,65.0,56.0,-0.006381071379759565,0.0032177076396176126,56.0,-0.0014532143434605263
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,65.0,70.0,36.0,-0.010248333397208221,0.003577991577667398,42.0,-0.009854761954297178
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,70.0,75.0,15.0,-0.0018053332498917977,0.00583608016595132,23.0,-0.003751304008208377
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,75.0,80.0,7.0,-0.009254285799605506,0.0093999746226463,15.0,0.002453333232551813
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,80.0,85.0,8.0,-0.005684999807272106,0.007479971506316011,5.0,-0.0033660003915429114
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,85.0,90.0,5.0,-0.020622000191360713,0.007694291668612129,3.0,0.004863333267470201
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,90.0,95.0,6.0,-0.01437500041599075,0.009067383783610156,2.0,0.002739999967161566
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,interferon_response,95.0,100.0,3.0,0.009266666447122892,0.00788887004586958,0.0,
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,0.0,5.0,84.0,0.030320237882690327,0.00693790344402232,274.0,0.03703930663195801
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,5.0,10.0,608.0,0.04386241771659403,0.0024046329022847394,546.0,0.05023948723756693
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,10.0,15.0,581.0,0.05191380392946183,0.00260668786193721,583.0,0.054426209200181604
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,15.0,20.0,496.0,0.05569514119228951,0.002911442928088599,479.0,0.0572245303180024
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,20.0,25.0,451.0,0.061885698448529494,0.00310665281042203,430.0,0.05804137205710123
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,25.0,30.0,347.0,0.06034899137844399,0.0034998515402836394,367.0,0.057043760450744344
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,30.0,35.0,293.0,0.06435703072440552,0.00374737579021145,279.0,0.059807562563438166
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,35.0,40.0,260.0,0.05893442302297514,0.0037981060135986104,267.0,0.06342558040238275
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,40.0,45.0,225.0,0.05699324439848877,0.004398885638197586,212.0,0.06754438671500879
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,45.0,50.0,197.0,0.06677786776793619,0.004655156453486485,149.0,0.06530120783804247
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,50.0,55.0,136.0,0.07021985271111429,0.005504367580813354,99.0,0.05165606076979652
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,55.0,60.0,89.0,0.05190325864058333,0.007279637441778789,72.0,0.05724111139877803
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,60.0,65.0,56.0,0.052624643320866325,0.009471091158393296,56.0,0.059986964404483194
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,65.0,70.0,36.0,0.07323472284608418,0.010781514894212958,42.0,0.04768928536906883
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,70.0,75.0,15.0,0.03046400098440548,0.016917648783030925,23.0,0.06361087034051509
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,75.0,80.0,7.0,0.060194285054291995,0.017461034287692103,15.0,0.06046333387494087
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,80.0,85.0,8.0,0.04718999960459769,0.02700853090957002,5.0,0.07009400120005012
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,85.0,90.0,5.0,0.04092000015079975,0.023623425055812056,3.0,0.049996666610240936
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,90.0,95.0,6.0,0.06392999862631162,0.023178719496353358,2.0,0.038484999909996986
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,oxidative_stress,95.0,100.0,3.0,0.07335666633055855,0.029757890259526378,0.0,
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,0.0,5.0,84.0,0.04845261891993383,0.003059700270582151,274.0,0.04398357657924716
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,5.0,10.0,608.0,0.040798190708157656,0.0010364169561899081,546.0,0.03992868128853433
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,10.0,15.0,581.0,0.039906591994962125,0.0010001516617264168,583.0,0.040670137130076264
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,15.0,20.0,496.0,0.04211985889318267,0.001122986636777915,479.0,0.04060112731403667
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,20.0,25.0,451.0,0.040036053195874,0.0011032453495936091,430.0,0.03981148839960698
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,25.0,30.0,347.0,0.03991639762841944,0.0012625691945196077,367.0,0.042289700348459774
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,30.0,35.0,293.0,0.039017440341158734,0.001466155452469512,279.0,0.03969878128635981
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,35.0,40.0,260.0,0.04134726920299447,0.001440828745736994,267.0,0.03912014987913557
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,40.0,45.0,225.0,0.0427280445339986,0.0017252344678965385,212.0,0.03990938669924291
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,45.0,50.0,197.0,0.037898121830099614,0.0016292025655635326,149.0,0.039140201420177496
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,50.0,55.0,136.0,0.04160573531391813,0.002050442880662635,99.0,0.03850606057529497
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,55.0,60.0,89.0,0.038429663103241266,0.0026753339102997807,72.0,0.03741069447844186
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,60.0,65.0,56.0,0.04124999995942095,0.00345227987784301,56.0,0.04283321414030589
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,65.0,70.0,36.0,0.0385288889778571,0.003100441481114442,42.0,0.046371428562062125
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,70.0,75.0,15.0,0.0402039997279644,0.005504947921867898,23.0,0.04207912994467694
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,75.0,80.0,7.0,0.03721714272562947,0.011922395393799056,15.0,0.04133533344914516
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,80.0,85.0,8.0,0.0362387498607859,0.005089007054315525,5.0,0.049078000336885454
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,85.0,90.0,5.0,0.03627199959009886,0.009213555869988505,3.0,0.08092000087102254
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,90.0,95.0,6.0,0.021323333183924358,0.004955392899585563,2.0,0.04304500017315149
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,secondary_senescence,95.0,100.0,3.0,0.03928333272536596,0.008576227413048643,0.0,
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,0.0,5.0,84.0,0.003087976248934865,0.0028955531887047948,274.0,0.004943540121065826
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,5.0,10.0,608.0,0.0036946216976766187,0.0009844652167280109,546.0,0.0017449450446985707
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,10.0,15.0,581.0,0.0014860241102905688,0.0010357546978278323,583.0,0.002533670647130865
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,15.0,20.0,496.0,0.0013289717486523226,0.001077479281824004,479.0,0.0011550104592328682
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,20.0,25.0,451.0,-0.0009913747367549645,0.0010549113854221358,430.0,-0.0002650697835633764
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,25.0,30.0,347.0,0.001220806972583305,0.0013645339810745554,367.0,-2.212532364483542e-05
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,30.0,35.0,293.0,-7.979524746591244e-05,0.0014206590591862272,279.0,9.702509040147313e-05
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,35.0,40.0,260.0,-0.00017734618058266977,0.0013794418822094393,267.0,0.0001907865320908321
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,40.0,45.0,225.0,0.002134488928067084,0.001626851218000998,212.0,-0.000548160348495552
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,45.0,50.0,197.0,0.0021253807356741827,0.0016776689690020138,149.0,-0.0012862416521033536
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,50.0,55.0,136.0,-0.0009377205839401166,0.0019660887836859845,99.0,5.6565697322543144e-05
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,55.0,60.0,89.0,-0.0025366292399023344,0.002228146613151797,72.0,-0.0024165277298177695
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,60.0,65.0,56.0,-0.0016867857630131766,0.0028974528515263863,56.0,0.002221607358413686
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,65.0,70.0,36.0,-0.007258055469719693,0.003154745588927839,42.0,-0.0018845238151871378
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,70.0,75.0,15.0,-0.010495333432724388,0.005506829364121404,23.0,-0.0028560870003117166
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,75.0,80.0,7.0,-1.1428263470796602e-05,0.013328387874740957,15.0,0.0034100001056989035
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,80.0,85.0,8.0,-0.0018012497894233093,0.007512927854149379,5.0,-0.001780000003054738
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,85.0,90.0,5.0,-0.022533999755978584,0.008970900714884253,3.0,-0.0031333335985740027
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,90.0,95.0,6.0,-0.011076666492347917,0.011151106938657103,2.0,-0.022549999877810478
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Biliary/ductular,tnfa_nfkb_proximal,95.0,100.0,3.0,0.0034899998281616718,0.004507393837356573,0.0,
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,0.0,5.0,20.0,-0.006247000191069674,0.003411453243333324,819.0,0.00011808301319994466
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,5.0,10.0,524.0,0.001797958000332365,0.0008444978200069014,541.0,0.0002742883792988846
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,10.0,15.0,1319.0,0.0019439347902179558,0.0005160655806676968,1178.0,0.0009416468748095707
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,15.0,20.0,1380.0,0.0007420797038044522,0.0004906407708548914,1278.0,0.0013699999882748573
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,20.0,25.0,1478.0,0.0014190460110260208,0.0004964162426936007,1495.0,0.0013708093407331034
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,25.0,30.0,1690.0,-0.0002076568116847916,0.00045316379570615144,1590.0,0.0012530566175728553
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,30.0,35.0,1628.0,0.0002029176872356871,0.00044846019598324794,1431.0,0.0002696925168796981
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,35.0,40.0,1405.0,0.0016860711901413245,0.0005112042531417411,1395.0,0.0005850035893281431
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,40.0,45.0,1240.0,0.00113908872254474,0.0005273337743342529,1250.0,0.001615440011463943
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,45.0,50.0,1160.0,0.00019850001230977419,0.0005557666020136367,1010.0,0.0019216930379710416
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,50.0,55.0,892.0,0.0014315358859773935,0.000598371678955056,902.0,0.0007694456818270417
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,55.0,60.0,701.0,0.0025747931572297185,0.0007175688216440321,644.0,0.0024072360582361382
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,60.0,65.0,534.0,0.0028614418919773532,0.0007428685983765708,498.0,0.0013002008103044263
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,65.0,70.0,400.0,0.0005529250419931487,0.0009373786448181964,362.0,0.0020232320342411336
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,70.0,75.0,294.0,0.0012619047332683745,0.0010771890065519882,268.0,0.00045828355577037626
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,75.0,80.0,202.0,0.001004207961249458,0.0011888983187730848,181.0,0.0004089502903127281
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,80.0,85.0,130.0,0.0016822307518360993,0.0015522483534880008,122.0,0.0007897540681220622
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,85.0,90.0,90.0,0.001607666555274692,0.0021325476033115264,74.0,-0.003314594555647361
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,90.0,95.0,45.0,0.0016008888617054457,0.002476215243833477,48.0,0.0014220834054867737
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,downstream_arrest,95.0,100.0,35.0,-0.0008659999164852447,0.0032233176150344837,81.0,0.0031381481545215565
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,0.0,5.0,20.0,0.007389999884435383,0.004013729716947114,819.0,0.01318842495444216
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,5.0,10.0,524.0,0.017981297710529368,0.001366401791650291,541.0,0.014874343778898246
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,10.0,15.0,1319.0,0.01360581503060883,0.0007352446593181,1178.0,0.014727758876904492
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,15.0,20.0,1380.0,0.014310304312159027,0.0007158860170575321,1278.0,0.014177832550145618
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,20.0,25.0,1478.0,0.013516610253402242,0.0006971339092187906,1495.0,0.014384856194379018
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,25.0,30.0,1690.0,0.013200136107139802,0.0006369643694886918,1590.0,0.012934937102046726
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,30.0,35.0,1628.0,0.013210952119854028,0.0006454389999972496,1431.0,0.014524011187482396
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,35.0,40.0,1405.0,0.013172370123084936,0.0006900746117937946,1395.0,0.012752401433123287
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,40.0,45.0,1240.0,0.014633129007351302,0.0007556029471346773,1250.0,0.01459977600396087
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,45.0,50.0,1160.0,0.014644887925529976,0.0007972642359636029,1010.0,0.013880564352464465
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,50.0,55.0,892.0,0.015089035860645273,0.0008853004875827669,902.0,0.013004855852673618
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,55.0,60.0,701.0,0.014863637701492034,0.0009996343241519235,644.0,0.015719006223628398
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,60.0,65.0,534.0,0.01275808990696655,0.0011374009162868103,498.0,0.01166598393747226
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,65.0,70.0,400.0,0.01656502495989116,0.0013785772136199127,362.0,0.01620701665805784
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,70.0,75.0,294.0,0.014148673427043337,0.0015467975418673682,268.0,0.01529417902012069
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,75.0,80.0,202.0,0.013359405919917402,0.0016631799587106786,181.0,0.017979502765228972
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,80.0,85.0,130.0,0.015164076917006662,0.002284766387199338,122.0,0.013841803262218238
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,85.0,90.0,90.0,0.013004333478521504,0.002658705159148499,74.0,0.014398783792588604
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,90.0,95.0,45.0,0.009688666682793862,0.002892979442445809,48.0,0.014532291747552032
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,emt_ecm,95.0,100.0,35.0,0.012403428419825753,0.005416767107688145,81.0,0.016288271595840342
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,0.0,5.0,20.0,0.031049499404616654,0.012977226313394746,819.0,0.03898731379107657
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,5.0,10.0,524.0,0.038590877900662776,0.0021727357042178614,541.0,0.040721922353883326
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,10.0,15.0,1319.0,0.035096019597197076,0.001259531555920794,1178.0,0.033478718194471534
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,15.0,20.0,1380.0,0.03607723187597003,0.0012806327036103198,1278.0,0.03642426445179003
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,20.0,25.0,1478.0,0.03654166446065768,0.0011950398431508143,1495.0,0.036143498292574766
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,25.0,30.0,1690.0,0.03647289936857709,0.0011690893111693623,1590.0,0.03624222640429258
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,30.0,35.0,1628.0,0.03620015349246458,0.0011506093408505296,1431.0,0.036762760283898945
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,35.0,40.0,1405.0,0.03580664054831016,0.001244893995433676,1395.0,0.033407863716136514
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,40.0,45.0,1240.0,0.03637410487084297,0.0013441128490136404,1250.0,0.03485168801960535
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,45.0,50.0,1160.0,0.03442049995997124,0.0013555931422105263,1010.0,0.034510376215261165
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,50.0,55.0,892.0,0.03760058298664543,0.0015442533596291585,902.0,0.035147172866986785
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,55.0,60.0,701.0,0.03718915837247065,0.0017694283867573414,644.0,0.039062701775613766
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,60.0,65.0,534.0,0.03505642323913927,0.002073359230353177,498.0,0.03800975903230933
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,65.0,70.0,400.0,0.035462024926455345,0.0023685539808123413,362.0,0.038707983390397896
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,70.0,75.0,294.0,0.03341493190360829,0.002528414277152805,268.0,0.03845384334207082
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,75.0,80.0,202.0,0.03732376238027914,0.0033241138546344622,181.0,0.039513701763716706
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,80.0,85.0,130.0,0.039908307595536686,0.004261461009972353,122.0,0.03392918044357698
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,85.0,90.0,90.0,0.030005444546178397,0.004868636809283779,74.0,0.03733810798125027
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,90.0,95.0,45.0,0.017268444502001837,0.004905090155014428,48.0,0.03669166674740154
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,il6_jak_stat3,95.0,100.0,35.0,0.052421713726861136,0.008815595063653696,81.0,0.025413703860842227
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,0.0,5.0,20.0,0.02531200006196741,0.008332860681118243,819.0,0.03376587296474537
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,5.0,10.0,524.0,0.03250280541582997,0.001692857000822776,541.0,0.035498151549484255
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,10.0,15.0,1319.0,0.031925648262589486,0.0010025127190691214,1178.0,0.03148419361104276
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,15.0,20.0,1380.0,0.03266205799314986,0.000990548198222569,1278.0,0.03188895930109827
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,20.0,25.0,1478.0,0.031227462761903496,0.0009452132648062492,1495.0,0.03358256856169272
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,25.0,30.0,1690.0,0.031821828348463185,0.0008732728121205258,1590.0,0.03253918241413124
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,30.0,35.0,1628.0,0.033387358732185554,0.0009063986440475732,1431.0,0.03284147452596768
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,35.0,40.0,1405.0,0.03277665485772795,0.0009532012788752972,1395.0,0.029624207895078573
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,40.0,45.0,1240.0,0.03240934675246359,0.0010498827203594256,1250.0,0.032680719939165284
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,45.0,50.0,1160.0,0.03281725002628985,0.0010398937664069263,1010.0,0.030416613912421953
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,50.0,55.0,892.0,0.031700695103964005,0.0011708038382529566,902.0,0.031669589802737985
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,55.0,60.0,701.0,0.033059786000854824,0.001399134114523295,644.0,0.03372749999376221
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,60.0,65.0,534.0,0.03186035577917632,0.0016544624299672688,498.0,0.03194385545259182
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,65.0,70.0,400.0,0.0321270750250369,0.001894366199223742,362.0,0.033862486170046543
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,70.0,75.0,294.0,0.03073751698803437,0.0019828731803716785,268.0,0.029862126939772665
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,75.0,80.0,202.0,0.03144089108918526,0.00275801950830438,181.0,0.03321209944783355
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,80.0,85.0,130.0,0.03865115419410778,0.003133886893688552,122.0,0.035529590423646396
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,85.0,90.0,90.0,0.036782555373631315,0.0038909910186249647,74.0,0.03749229713827623
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,90.0,95.0,45.0,0.020828666786999545,0.004053338230545545,48.0,0.03187166669037348
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,interferon_response,95.0,100.0,35.0,0.0398354286128389,0.007225039779821231,81.0,0.0375598766711644
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,0.0,5.0,20.0,0.04497049985220656,0.014697050968918992,819.0,0.050068522419414334
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,5.0,10.0,524.0,0.05411501921302788,0.002834945728607671,541.0,0.05749079489285581
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,10.0,15.0,1319.0,0.05618869586988233,0.0018238417782818124,1178.0,0.06011294574578172
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,15.0,20.0,1380.0,0.0564624855303365,0.0017512696724831024,1278.0,0.05646202656558993
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,20.0,25.0,1478.0,0.05730451287807015,0.0016779949654285497,1495.0,0.05908030771969543
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,25.0,30.0,1690.0,0.05858594080159088,0.0015850270128499443,1590.0,0.05921862888670079
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,30.0,35.0,1628.0,0.05925554060443996,0.0016193744252034352,1431.0,0.057500174720367496
7352_liver_sham_Male_2-U1,sham,2,tierA_p95,Endothelial,oxidative_stress,35.0,40.0,1405.0,0.05588019922343261,0.0017812852670635278,1395.0,0.0600384443463932
