true_family,true_superposition,regime,rep,n,true_d_half,fit_family,fit_mode,lam,d_half,aic,beta,rss,k_params
exponential,True,clean,5,11249,20.8,gaussian,nearest,27.60425990931207,32.6,2420.9975615947133,1.2855127502232078,13932.908982008583,6
exponential,True,clean,5,11249,20.8,powerlaw,nearest,214.4741685733506,26.400000000000002,2410.006093463862,2.205256150792568,13916.82715610068,7
exponential,True,clean,5,11249,20.8,step,nearest,38.92103695602845,39.0,2751.174248014287,0.6386705699595159,14347.923707873486,6
exponential,True,clean,5,11249,20.8,spline,nearest,,235.3,2406.993533247972,,13903.209509886634,11
exponential,True,clean,5,11249,20.8,exponential,superposition,28.527759021034033,,1783.1825747378828,1.0791305193425806,13164.89594611578,6
exponential,True,clean,6,11258,20.8,exponential,nearest,55.062140309448,38.2,2791.9532227281193,2.1664040478473647,14408.707237202878,6
exponential,True,clean,6,11258,20.8,gaussian,nearest,33.087912372638044,39.0,2792.8283181126103,1.3344525034503913,14409.827283682462,6
exponential,True,clean,6,11258,20.8,powerlaw,nearest,341.35879207018166,41.800000000000004,2794.5691415872698,2.3533304167561804,14409.495551049906,7
exponential,True,clean,6,11258,20.8,step,nearest,45.46139677689064,45.6,3133.565594465901,0.6636317618155292,14852.62562399423,6
exponential,True,clean,6,11258,20.8,spline,nearest,,239.5,2795.7560552300824,,14400.777889168057,11
exponential,True,clean,6,11258,20.8,exponential,superposition,30.831655419554103,,1993.9446595355225,1.0347866303492355,13422.72283482754,6
exponential,True,clean,7,11201,20.8,exponential,nearest,41.52113345670098,28.8,2661.782181726875,2.1226122218092534,14187.922539601384,6
exponential,True,clean,7,11201,20.8,gaussian,nearest,29.261309355278634,34.6,2666.2375557893924,1.3148574852436417,14193.567131658776,6
exponential,True,clean,7,11201,20.8,powerlaw,nearest,248.8031121652123,30.6,2664.6723444027534,2.267113842124578,14189.05012293793,7
exponential,True,clean,7,11201,20.8,step,nearest,36.012661273651375,36.2,2983.373213192093,0.6619932343579501,14601.174910555714,6
exponential,True,clean,7,11201,20.8,spline,nearest,,234.70000000000002,2665.134964941603,,14179.505235944098,11
exponential,True,clean,7,11201,20.8,exponential,superposition,28.527759021034033,,1998.0362058898152,1.1554845156244382,13371.603741096496,6
exponential,True,clean,8,11156,20.8,exponential,nearest,73.68675330065646,51.2,2258.4758449718843,2.2857204262057143,13642.193975694117,6
exponential,True,clean,8,11156,20.8,gaussian,nearest,34.87058145654233,41.2,2278.131196650382,1.2800967963174512,13666.250848586089,6
exponential,True,clean,8,11156,20.8,powerlaw,nearest,63.4007337273897,83.0,2259.6369321299985,4.658445127165679,13641.168143727418,7
exponential,True,clean,8,11156,20.8,step,nearest,38.92103695602845,39.0,2554.5377262728853,0.6051344560212413,14009.082125060784,6
exponential,True,clean,8,11156,20.8,spline,nearest,,,2257.205548547876,,13628.418972760555,11
exponential,True,clean,8,11156,20.8,exponential,superposition,28.527759021034033,,1862.5480972049145,1.0585036481723027,13166.521671840435,6
exponential,True,clean,9,11206,20.8,exponential,nearest,49.64703849793113,34.6,2239.309036427415,2.0537624261965046,13667.643796613705,6
exponential,True,clean,9,11206,20.8,gaussian,nearest,31.469330731809656,37.2,2257.216658577627,1.253532911518012,13689.502681942537,6
exponential,True,clean,9,11206,20.8,powerlaw,nearest,201.60470712500947,38.0,2241.1236729771917,2.2700297727793797,13667.41771588401,7
exponential,True,clean,9,11206,20.8,step,nearest,33.321614053498976,33.4,2587.8571281336212,0.6316555573870285,14099.438521579395,6
exponential,True,clean,9,11206,20.8,spline,nearest,,110.60000000000001,2241.0582807031183,,13657.58428510969,11
exponential,True,clean,9,11206,20.8,exponential,superposition,28.527759021034033,,1715.464580605317,1.1125163981481463,13043.429094530595,6
exponential,True,clean,10,11285,20.8,exponential,nearest,54.76982318755061,38.0,2323.733907965604,2.2777846331475384,13848.090191022908,6
exponential,True,clean,10,11285,20.8,gaussian,nearest,34.146570760252885,40.400000000000006,2313.157649179465,1.4087441863877397,13835.117893667839,6
exponential,True,clean,10,11285,20.8,powerlaw,nearest,340.1156901933398,41.6,2327.4881696172047,2.4723154315589793,13850.243054280669,7
exponential,True,clean,10,11285,20.8,step,nearest,45.46139677689064,45.6,2703.556348106758,0.7073093206818695,14322.11167375772,6
exponential,True,clean,10,11285,20.8,spline,nearest,,,2309.397071716472,,13818.258063148658,11
exponential,True,clean,10,11285,20.8,exponential,superposition,30.831655419554103,,1613.1871575462137,1.031828878340531,13003.04430148288,6
exponential,True,clean,11,11225,20.8,exponential,nearest,46.000887503902696,32.0,2520.787438284691,2.1487489299590106,14033.751566448193,6
exponential,True,clean,11,11225,20.8,gaussian,nearest,29.92774368757376,35.4,2546.092094639833,1.3249347701182712,14065.42371224639,6
exponential,True,clean,11,11225,20.8,powerlaw,nearest,26.690531808130622,46.2,2520.472406175894,3.9128618132621735,14030.857558830574,7
exponential,True,clean,11,11225,20.8,step,nearest,42.06429250594897,42.2,2883.144019887856,0.6566425885181504,14494.169488988939,6
exponential,True,clean,11,11225,20.8,spline,nearest,,240.4,2507.65044739376,,14004.854962698555,11
exponential,True,clean,11,11225,20.8,exponential,superposition,28.527759021034033,,1841.1919092178873,1.10623589784938,13209.314476039955,6
exponential,True,clean,12,11187,20.8,exponential,nearest,48.963244105690755,34.0,2320.952713144457,2.1688902561266152,13749.049164163687,6
exponential,True,clean,12,11187,20.8,gaussian,nearest,30.111449907658212,35.6,2331.12160445323,1.3107970460006357,13761.552619071623,6
exponential,True,clean,12,11187,20.8,powerlaw,nearest,300.5025093354588,36.800000000000004,2323.1780904489874,2.3170939172761353,13749.32616021756,7
exponential,True,clean,12,11187,20.8,step,nearest,33.321614053498976,33.4,2655.192066116873,0.653409948735991,14166.034299917103,6
exponential,True,clean,12,11187,20.8,spline,nearest,,235.3,2328.6780791908755,,13746.253877239287,11
exponential,True,clean,12,11187,20.8,exponential,superposition,28.527759021034033,,1667.4171497108778,1.1501989147707887,12968.851869981241,6
exponential,True,clean,13,11333,20.8,exponential,nearest,42.07168975143062,29.200000000000003,2097.2204560275723,2.1245213368057168,13619.979558021703,6
exponential,True,clean,13,11333,20.8,gaussian,nearest,30.180533857628173,35.6,2101.322952650645,1.336046578668459,13624.910823775113,6
exponential,True,clean,13,11333,20.8,powerlaw,nearest,250.85091872779023,30.8,2100.6587592966657,2.2662650506379967,13621.70821806456,7
exponential,True,clean,13,11333,20.8,step,nearest,42.06429250594897,42.2,2461.817221940394,0.6737036157102281,14065.275774973248,6
exponential,True,clean,13,11333,20.8,spline,nearest,,,2092.1155963674405,,13601.838656100372,11
exponential,True,clean,13,11333,20.8,exponential,superposition,28.527759021034033,,1495.7232540094733,1.0933296597955617,12915.949671469454,6
exponential,True,clean,14,11285,20.8,exponential,nearest,66.08400650722679,45.800000000000004,2029.2971639593657,2.37701190738097,13491.452647484171,6
exponential,True,clean,14,11285,20.8,gaussian,nearest,34.304142497832316,40.400000000000006,2034.5261332395817,1.3472102190581898,13497.705437736788,6
exponential,True,clean,14,11285,20.8,powerlaw,nearest,399.9999999999999,48.800000000000004,2031.6607314261014,2.525661618494793,13491.88730696802,7
exponential,True,clean,14,11285,20.8,step,nearest,38.92103695602845,39.0,2371.1386203949296,0.6529099603867461,13906.383985096967,6
exponential,True,clean,14,11285,20.8,spline,nearest,,239.60000000000002,2033.4261094542142,,13484.435504989897,11
exponential,True,clean,14,11285,20.8,exponential,superposition,28.527759021034033,,1423.3335596603797,1.1594047994326147,12786.11698296728,6
exponential,True,confounded,0,11053,20.8,exponential,nearest,19.877680672780567,13.8,8196.737947546968,7.114337591743847,23173.749806433574,6
exponential,True,confounded,0,11053,20.8,gaussian,nearest,21.926795444328164,26.0,8270.013555125772,4.013824685030456,23327.89001414164,6
exponential,True,confounded,0,11053,20.8,powerlaw,nearest,94.89636731219662,11.8,8206.7430764233,8.191773800921947,23190.5394605826,7
exponential,True,confounded,0,11053,20.8,step,nearest,30.831655419554103,31.0,9019.177277909545,2.5976624645810675,24963.852072739475,6
exponential,True,confounded,0,11053,20.8,spline,nearest,,14.0,8198.448846907604,,23156.37737049739,11
exponential,True,confounded,0,11053,20.8,exponential,superposition,26.39602135167994,,5826.894220513831,1.259081749154174,18701.671009694932,6
exponential,True,confounded,1,11215,20.8,exponential,nearest,23.07905488155147,16.0,8116.384649561612,6.639190708286636,23097.20902908008,6
exponential,True,confounded,1,11215,20.8,gaussian,nearest,24.360622027818536,28.8,8247.920924123377,3.985652266970466,23369.7018639131,6
exponential,True,confounded,1,11215,20.8,powerlaw,nearest,112.10562429321644,13.8,8116.8146872389225,7.199412305432127,23093.975929663797,7
exponential,True,confounded,1,11215,20.8,step,nearest,33.321614053498976,33.4,9217.817120736627,2.5175305374354804,25480.729020605137,6
exponential,True,confounded,1,11215,20.8,spline,nearest,,14.600000000000001,8083.142099857549,,23008.322792727755,11
exponential,True,confounded,1,11215,20.8,exponential,superposition,26.39602135167994,,5527.932067635696,1.2789822586097266,18336.78335938495,6
exponential,True,confounded,2,11327,20.8,exponential,nearest,24.65327960193161,17.2,9084.429150749467,6.380238333294033,25228.359393613755,6
exponential,True,confounded,2,11327,20.8,gaussian,nearest,25.194589579328888,29.8,9191.160485400296,4.068173426878131,25467.203086125624,6
exponential,True,confounded,2,11327,20.8,powerlaw,nearest,123.05529190076605,15.200000000000001,9088.973420325981,6.916997087922669,25234.026821594067,7
exponential,True,confounded,2,11327,20.8,step,nearest,36.012661273651375,36.2,10242.31410904382,2.497678679542308,27943.711388417425,6
exponential,True,confounded,2,11327,20.8,spline,nearest,,18.1,9088.61126235397,,25215.40467554405,11
exponential,True,confounded,2,11327,20.8,exponential,superposition,28.527759021034033,,5768.557233149458,1.160077387783517,18825.798886657623,6
exponential,True,confounded,3,11207,20.8,exponential,nearest,24.63236611875987,17.2,9129.554701800578,8.338335715150714,25277.610234560078,6
exponential,True,confounded,3,11207,20.8,gaussian,nearest,24.802254906614746,29.400000000000002,9364.77779246961,5.341277775680299,25813.767574723566,6
exponential,True,confounded,3,11207,20.8,powerlaw,nearest,71.94492824670984,13.8,9104.464594901561,9.755125883724485,25216.581752689184,7
exponential,True,confounded,3,11207,20.8,step,nearest,30.831655419554103,31.0,10731.379459391188,3.602025054209738,29161.512327585697,6
exponential,True,confounded,3,11207,20.8,spline,nearest,,15.700000000000001,9079.830038777245,,25143.258389247152,11
exponential,True,confounded,3,11207,20.8,exponential,superposition,28.527759021034033,,5840.149376345557,1.199862335404998,18847.97676670979,6
exponential,True,confounded,4,11169,20.8,exponential,nearest,22.93770512016022,16.0,9228.32692610905,7.8554331574126826,25486.1024760202,6
exponential,True,confounded,4,11169,20.8,gaussian,nearest,24.797659782757748,29.200000000000003,9365.977963546049,4.768180278487718,25802.146496075893,6
exponential,True,confounded,4,11169,20.8,powerlaw,nearest,110.80545355058597,13.600000000000001,9239.316252249964,8.975313451061652,25506.62312319009,7
exponential,True,confounded,4,11169,20.8,step,nearest,36.012661273651375,36.2,10493.295691956451,2.9831372586872864,28542.39203600559,6
exponential,True,confounded,4,11169,20.8,spline,nearest,,15.3,9219.558411143958,,25443.311302247697,11
exponential,True,confounded,4,11169,20.8,exponential,superposition,28.527759021034033,,5543.129990973159,1.1885304551710554,18323.504070452618,6
exponential,True,confounded,5,11220,20.8,exponential,nearest,24.30936841545707,17.0,8990.686613720063,6.823527702111864,24972.097351378543,6
exponential,True,confounded,5,11220,20.8,gaussian,nearest,25.003518715720915,29.6,9121.179637950347,4.361280793485932,25264.22819599878,6
exponential,True,confounded,5,11220,20.8,powerlaw,nearest,118.95231205322484,14.600000000000001,8986.335578661608,7.794427823791388,24957.965997798572,7
exponential,True,confounded,5,11220,20.8,step,nearest,33.321614053498976,33.4,10105.449777476471,2.789444585302051,27580.640661344267,6
exponential,True,confounded,5,11220,20.8,spline,nearest,,17.3,8955.915015878461,,24872.648778868905,11
exponential,True,confounded,5,11220,20.8,exponential,superposition,28.527759021034033,,6337.472591740578,1.135109576162832,19713.176255969694,6
exponential,True,confounded,6,11183,20.8,exponential,nearest,22.68123060291925,15.8,9748.020366492703,8.085818872415233,26704.308460779554,6
exponential,True,confounded,6,11183,20.8,gaussian,nearest,23.608820854291682,27.8,9965.549815542065,4.8715552584787245,27228.84025980778,6
exponential,True,confounded,6,11183,20.8,powerlaw,nearest,22.685164075778268,9.4,9702.267024364952,11.987247692322361,26590.51957186455,7
exponential,True,confounded,6,11183,20.8,step,nearest,33.321614053498976,33.4,11122.687538598277,3.1316732695747462,30197.213155245066,6
exponential,True,confounded,6,11183,20.8,spline,nearest,,15.200000000000001,9698.777417499648,,26563.214043431173,11
exponential,True,confounded,6,11183,20.8,exponential,superposition,30.831655419554103,,6093.286190297155,1.0762363468971756,19259.670788085223,6
exponential,True,confounded,7,11302,20.8,exponential,nearest,20.994508075330685,14.600000000000001,9198.1513121436,9.276611462037133,25472.326541307266,6
exponential,True,confounded,7,11302,20.8,gaussian,nearest,23.1839577816688,27.400000000000002,9366.594133397031,5.572283335965046,25854.804274935857,6
exponential,True,confounded,7,11302,20.8,powerlaw,nearest,98.99464341070276,12.200000000000001,9199.562209884296,10.638954589968614,25470.998863547327,7
exponential,True,confounded,7,11302,20.8,step,nearest,33.321614053498976,33.4,10599.372773306493,3.3853350465251295,28834.49994757179,6
exponential,True,confounded,7,11302,20.8,spline,nearest,,15.100000000000001,9189.349377412493,,25429.98617055231,11
exponential,True,confounded,7,11302,20.8,exponential,superposition,28.527759021034033,,5650.356184109657,1.1818715758542746,18609.719865171217,6
exponential,True,confounded,8,11106,20.8,exponential,nearest,21.55191393039468,15.0,8958.486807918143,8.299885021362432,24850.050573788823,6
exponential,True,confounded,8,11106,20.8,gaussian,nearest,22.99834371961144,27.200000000000003,9095.204371730511,4.999807102447369,25157.851410787884,6
exponential,True,confounded,8,11106,20.8,powerlaw,nearest,61.851394162415694,11.8,8947.386674879743,9.736939658466557,24820.755863856688,7
exponential,True,confounded,8,11106,20.8,step,nearest,30.831655419554103,31.0,10167.567458085807,3.2263574960515244,27708.16472546599,6
exponential,True,confounded,8,11106,20.8,spline,nearest,,15.9,8951.259364452679,,24811.53346772308,11
exponential,True,confounded,8,11106,20.8,exponential,superposition,28.527759021034033,,5466.986489239589,1.1581156143772067,18146.54427272948,6
exponential,True,confounded,9,11159,20.8,exponential,nearest,24.076799259544106,16.8,8695.17502197872,6.437224897060223,24293.264302359854,6
exponential,True,confounded,9,11159,20.8,gaussian,nearest,25.688953680796963,30.400000000000002,8831.634588382552,3.9141105303997312,24592.162096100394,6
exponential,True,confounded,9,11159,20.8,powerlaw,nearest,116.38643860855649,14.4,8697.763113148989,7.346075220747969,24294.544616966967,7
exponential,True,confounded,9,11159,20.8,step,nearest,36.012661273651375,36.2,9782.859505101873,2.5089233114433656,26780.409302397005,6
exponential,True,confounded,9,11159,20.8,spline,nearest,,15.200000000000001,8666.970314293505,,24210.23445283933,11
exponential,True,confounded,9,11159,20.8,exponential,superposition,30.831655419554103,,5762.5513883541025,0.9995905157806305,18678.921181514816,6
exponential,True,confounded,10,11244,20.8,exponential,nearest,22.674766335734756,15.8,9083.435282945014,7.438483609474395,25189.7424506295,6
exponential,True,confounded,10,11244,20.8,gaussian,nearest,23.670648004680018,28.0,9298.552687711292,4.480244865393896,25676.30588727785,6
exponential,True,confounded,10,11244,20.8,powerlaw,nearest,22.195214203951434,9.200000000000001,9042.590568106403,10.967813504942537,25093.94080249318,7
