held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design,call
SPLN44,45.204502969779604,0.005027671831230054,38356,-50374.553383496066,-1.3133421989648573,0.8958611676640765,0.8051702534624517,-50373.988878702214,-1.313327481455371,-0.564504793852393,B cells,emt_ecm,step,ctrl,tierAmg_p95
SPLN07,22.318425721029357,-0.03135968635140408,35179,-49908.32952761358,-1.4186966521962985,0.9990165700719417,0.999516235018044,-49916.838659707624,-1.418938533207528,8.509132094040979,B cells,emt_ecm,step,naive,tierAmg_p95
SPLN14,22.318425721029357,-0.03173798738421637,49010,-69530.36400222399,-1.4186974903534786,0.9989927001567994,0.9995178979349084,-69542.17751251502,-1.418938533207815,11.81351029103098,B cells,emt_ecm,step,naive,tierAmg_p95
SPLN21,22.318425721029357,-0.031828026913614686,27093,-38443.44099833792,-1.4189436754267863,0.9989869767027865,1.0000097707896065,-38443.3016801875,-1.4189385332073783,-0.1393181504245149,B cells,emt_ecm,step,naive,tierAmg_p95
SPLN24,22.318425721029357,-0.025291527762669873,79525,-112771.8933798171,-1.4180684486616424,0.9993603386234303,0.9982607262209645,-112841.08685341578,-1.4189385332086235,69.19347359867243,B cells,emt_ecm,step,naive,tierAmg_p95
SPLN30,20.177866835741543,-0.034875350860072464,58342,-82807.06549238639,-1.4193388209589386,0.9987837099023866,1.000798883901377,-82783.71190442311,-1.4189385332080338,-23.353587963283644,B cells,emt_ecm,step,naive,tierAmg_p95
SPLN43,22.318425721029357,-0.03213695386024202,43573,-61822.19071207757,-1.4188187802556071,0.9989672161965848,0.9997602161750465,-61827.40870745898,-1.418938533207697,5.217995381404762,B cells,emt_ecm,step,naive,tierAmg_p95
SPLN44,22.318425721029357,-0.025948397361625023,38356,-54372.647305317616,-1.4175786657972056,0.9993266806743634,0.9972818486955148,-54424.80637971033,-1.4189385332075903,52.15907439271541,B cells,emt_ecm,step,naive,tierAmg_p95
SPLN07,,,35179,-47909.14899076021,-1.3618678470326107,,0.8920933972157532,-47909.18222557818,-1.3618687917671959,0.03323481797269778,B cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN14,,,49010,-69067.98922256695,-1.409263195726728,,0.9742846359354662,-69061.26816375085,-1.40912605924813,-6.721058816096047,B cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN21,,,27093,-36654.89908893501,-1.3529287671699335,,0.876276125907709,-36659.14415229124,-1.353085452046331,4.245063356233004,B cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN24,,,79525,-104441.16158595456,-1.3133123116750023,,0.8028289187796753,-104471.65745674458,-1.313695786944289,30.49587079002231,B cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN30,,,58342,-83234.95842861832,-1.4266730387819808,,1.0031218905246182,-83251.08309429669,-1.4269494205597457,16.124665678362362,B cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN43,,,43573,-60388.99584315537,-1.3859269695259764,,0.9342451715853898,-60386.75892119103,-1.3858756321848629,-2.2369219643369433,B cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN44,,,38356,-50370.39504429262,-1.3132337846567061,,0.8049984571712107,-50373.98887870221,-1.3133274814553708,3.593834409584815,B cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN07,,,35179,-49904.38680594112,-1.4185845761943523,,0.9992919321284249,-49916.838659707624,-1.418938533207528,12.451853766506247,B cells,emt_ecm,spline,naive,tierAmg_p95
SPLN14,,,49010,-69525.51716224632,-1.4185985954345302,,0.9993198757514025,-69542.17751251502,-1.418938533207815,16.660350268692127,B cells,emt_ecm,spline,naive,tierAmg_p95
SPLN21,,,27093,-38435.02188269901,-1.4186329266858233,,0.9993885044630457,-38443.3016801875,-1.4189385332073783,8.279797488488839,B cells,emt_ecm,spline,naive,tierAmg_p95
SPLN24,,,79525,-112713.25928976452,-1.4173311447942725,,0.9967877480600514,-112841.08685341578,-1.4189385332086235,127.82756365125533,B cells,emt_ecm,spline,naive,tierAmg_p95
SPLN30,,,58342,-82800.96738163913,-1.4192342974467644,,1.000588513419115,-82783.71190442311,-1.4189385332080338,-17.255477216021973,B cells,emt_ecm,spline,naive,tierAmg_p95
SPLN43,,,43573,-61826.81999616827,-1.418925022288304,,0.9999715267199628,-61827.40870745898,-1.418938533207697,0.5887112907075789,B cells,emt_ecm,spline,naive,tierAmg_p95
SPLN44,,,38356,-54357.38965149004,-1.4171808752604558,,0.9964882383627571,-54424.80637971034,-1.4189385332075903,67.41672822029795,B cells,emt_ecm,spline,naive,tierAmg_p95
SPLN07,20.177866835741543,-0.007091797774123666,35179,-49708.1410852336,-1.4130060855974758,0.9846333615261162,0.9881991085545235,-49705.08051448724,-1.412919085661538,-3.0605707463546423,B cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN14,24.6860647223019,-0.005511019894257397,49010,-69495.14391406583,-1.4179788597034448,0.9828607972731462,0.9979674277024271,-69495.41706818982,-1.4179844331399678,0.27315412399184424,B cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN21,33.40540803599722,-0.005656089924812786,27093,-38306.84993803212,-1.4139021126502094,0.9845525802075857,0.9899633569562416,-38306.5671776514,-1.4138916759920053,-0.2827603807236301,B cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN24,10.477345453252495,-0.0033111020727693194,79525,-112012.72639819473,-1.4085221804236998,0.9889551358030167,0.9793350142011543,-112015.36832974866,-1.4085554018201654,2.6419315539242234,B cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN30,28.716686174618605,-0.0059177326544858225,58342,-82978.07208647722,-1.4222699270932984,0.9807092169460508,1.0063497965324248,-82977.90559851499,-1.4222670734379177,-0.1664879622258013,B cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN43,12.818224546846722,-0.005906650017541392,43573,-61661.31761070474,-1.4151267438713135,0.9839012508489666,0.9923697438116482,-61660.865256712175,-1.4151163623508176,-0.4523539925648947,B cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN44,12.818224546846722,-0.0033738206847752474,38356,-53854.87935574251,-1.4040796578303918,0.9872746434853314,0.9705773888017207,-53857.18912121597,-1.4041398769740319,2.309765473459265,B cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN07,19.185852382096297,-0.015635895273318264,35179,-49920.82168387496,-1.4190517548501935,0.9997555187790019,1.0002263627642531,-49916.83865970763,-1.4189385332075282,-3.9830241673262208,B cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN14,20.177866835741543,-0.014501481466146653,49010,-69539.24932277203,-1.418878786426689,0.999789707035287,0.9998805103687824,-69542.177512515,-1.4189385332078148,2.928189742975519,B cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN21,31.763081427768892,-0.014373887464451226,27093,-38442.41531693452,-1.418905817625753,0.9997933913591592,0.9999345623602831,-38443.30168018749,-1.418938533207378,0.8863632529682945,B cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN24,28.716686174618605,-0.013937985436633316,79525,-112833.08990502145,-1.4188379742850858,0.9998057325619684,0.9997989022077737,-112841.08685341579,-1.4189385332086235,7.996948394342326,B cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN30,22.318425721029357,-0.015686603391240606,58342,-82785.11110875859,-1.4189625160049122,0.9997539304740461,1.0000479266933904,-82783.71190442308,-1.4189385332080333,-1.3992043355101487,B cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN43,18.24260882600192,-0.015647444978594865,43573,-61830.446450916104,-1.4190082493956373,0.9997551574656419,1.0001393722212713,-61827.40870745899,-1.4189385332076971,-3.0377434571128106,B cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN44,8.563960425689007,-0.008948131770424392,38356,-54409.51952915563,-1.4185399814671924,0.9999199309378192,0.9992029497421653,-54424.80637971034,-1.4189385332075903,15.286850554708508,B cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN07,14.911122358641625,-0.007098055289442396,35179,-49708.26653007527,-1.4130096514987711,0.9846332330917102,0.9882061310242947,-49705.08051448724,-1.412919085661538,-3.186015588027658,B cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN14,16.49296129703063,-0.0054293632226344556,49010,-69495.10655791129,-1.4179780974884981,0.9828616291157618,0.997965941936044,-69495.41706818982,-1.4179844331399678,0.31051027853391133,B cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN21,20.177866835741543,-0.005681692945403148,27093,-38307.0389447121,-1.4139090888684198,0.9845524021036276,0.9899770942556133,-38306.5671776514,-1.4138916759920053,-0.4717670606987667,B cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN24,11.58882939190469,-0.0034785386583719934,79525,-112012.73344008924,-1.4085222689731436,0.988954086529653,0.9793351996961779,-112015.36832974866,-1.4085554018201654,2.634889659413602,B cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN30,19.185852382096297,-0.00572284167778987,58342,-82977.89838251135,-1.4222669497533742,0.9807114312959112,1.0063440137153348,-82977.90559851499,-1.4222670734379177,0.007216003636131063,B cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN43,11.58882939190469,-0.00587593263552314,43573,-61661.378319032294,-1.415128137126943,0.9839014920614709,0.992372487801272,-61660.865256712175,-1.4151163623508176,-0.513062320118479,B cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN44,11.019082036984365,-0.003268733877484015,38356,-53854.933052928005,-1.404081057798728,0.9872752486582406,0.9705801430960439,-53857.18912121597,-1.4041398769740319,2.2560682879629894,B cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN07,14.911122358641625,-0.015480945917175384,35179,-49921.045244641195,-1.4190581097996302,0.9997603403135095,1.0002390719561411,-49916.83865970763,-1.4189385332075282,-4.206584933563136,B cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN14,15.682109678112967,-0.014259296093731498,49010,-69539.14946987243,-1.418876749028207,0.9997966724749112,0.9998764368912783,-69542.177512515,-1.4189385332078148,3.0280426425742917,B cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN21,19.185852382096297,-0.014220869917612674,27093,-38442.74984411783,-1.4189181649916152,0.9997977668587864,0.999959252906643,-38443.30168018749,-1.418938533207378,0.5518360696587479,B cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN24,18.24260882600192,-0.014069774502916675,79525,-112834.4941512634,-1.4188556322070216,0.9998020414454372,0.9998342115440916,-112841.08685341579,-1.4189385332086235,6.592702152396669,B cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN30,16.49296129703063,-0.015342001805733096,58342,-82784.47470252913,-1.4189516078044826,0.9997646229805931,1.000026118157228,-82783.71190442308,-1.4189385332080333,-0.762798106050468,B cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN43,14.911122358641625,-0.015446061692396172,43573,-61830.43540653906,-1.4190079959272728,0.9997614191781947,1.0001388677216823,-61827.40870745899,-1.4189385332076971,-3.0266990800664644,B cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN44,10.477345453252495,-0.008593927921336642,38356,-54409.634695747314,-1.4185429840376294,0.9999261444028827,0.9992089499627862,-54424.80637971034,-1.4189385332075903,15.171683963024407,B cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN07,42.98209161773131,-0.007066822249655832,35179,-49708.11238575638,-1.413005269784712,0.9846337691208072,0.9881975032726802,-49705.08051448724,-1.412919085661538,-3.0318712691369,B cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN14,11.58882939190469,-0.0055003374114567655,49010,-69495.1609009341,-1.4179792063034913,0.9828608638429187,0.9979681101102391,-69495.41706818982,-1.4179844331399678,0.2561672557203565,B cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN21,47.54182525407475,-0.005635134361271509,27093,-38306.865271243034,-1.4139026785975357,0.9845528288425986,0.9899644728181595,-38306.5671776514,-1.4138916759920053,-0.2980935916348244,B cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN24,33.40540803599722,-0.0032591648970848085,79525,-112012.73171417319,-1.4085222472703325,0.9889554595921837,0.9793351432452578,-112015.36832974866,-1.4085554018201654,2.6366155754658394,B cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN30,9.472463873139185,-0.005933470741738729,58342,-82978.10524113114,-1.422270495374364,0.9807089017386439,1.0063509030851916,-82977.90559851499,-1.4222670734379177,-0.19964261614950374,B cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN43,45.204502969779604,-0.00589197075397207,43573,-61661.30111383805,-1.4151263652683554,0.9839014336483538,0.9923690002721859,-61660.865256712175,-1.4151163623508176,-0.4358571258781012,B cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.003390656490160331,38356,-53854.9084953505,-1.404080417544856,0.9872745467058106,0.970578890695678,-53857.18912121597,-1.4041398769740319,2.2806258654673,B cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.015617295146364668,35179,-49920.6618078715,-1.4190472102069842,0.9997561000923113,1.000217275870291,-49916.83865970763,-1.4189385332075282,-3.823148163864971,B cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.014542248238126089,49010,-69539.37271540148,-1.4188813041297996,0.9997885230161807,0.9998855446680329,-69542.177512515,-1.4189385332078148,2.8047971135238186,B cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN21,38.85968176362148,-0.014359075289724025,27093,-38442.41483103866,-1.4189057996913836,0.999793816956824,0.9999345265543902,-38443.30168018749,-1.418938533207378,0.8868491488319705,B cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN24,49.99999999999999,-0.013880649686259829,79525,-112832.8123766862,-1.418834484460059,0.9998073275642875,0.9997919237880917,-112841.08685341579,-1.4189385332086235,8.274476729595335,B cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.015755406568376835,58342,-82785.375934578,-1.418967055201707,0.9997517671638653,1.000057002318554,-82783.71190442308,-1.4189385332080333,-1.664030154919601,B cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.015645069569991323,43573,-61830.34749382849,-1.4190059783312714,0.9997552317981502,1.0001348311847127,-61827.40870745899,-1.4189385332076971,-2.938786369501031,B cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.009124845319125535,38356,-54409.64649811817,-1.418543291743617,0.9999167371979021,0.9992095721292807,-54424.80637971034,-1.4189385332075903,15.159881592167949,B cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN07,14.178039470333344,-0.007065905847036445,35179,-49707.842159999826,-1.4129975883339443,0.9846319243072117,0.9881823684438815,-49705.08051448724,-1.412919085661538,-2.761645512582618,B cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN14,14.178039470333344,-0.005242008435566426,49010,-69494.42289344379,-1.417964147999261,0.9828624389044645,0.9979385305194105,-69495.41706818982,-1.4179844331399678,0.9941747460397892,B cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN21,14.178039470333344,-0.0052923717744972325,27093,-38305.89561654767,-1.413866888736857,0.9845551667374841,0.9898940042947775,-38306.5671776514,-1.4138916759920053,0.6715611037288909,B cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN24,14.178039470333344,-0.004278729323630913,79525,-112012.77262663466,-1.4085227617307092,0.9889477743748493,0.9793362365622015,-112015.36832974866,-1.4085554018201654,2.595703113998752,B cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN30,14.178039470333344,-0.0056960760865741355,58342,-82977.35015218289,-1.4222575529152734,0.9807105078963247,1.0063255564985256,-82977.90559851499,-1.4222670734379177,0.5554463321022922,B cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN43,14.178039470333344,-0.006068304622661169,43573,-61661.23099677228,-1.4151247560822593,0.9838984677822349,0.9923658081707246,-61660.865256712175,-1.4151163623508176,-0.3657400601077825,B cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN44,14.178039470333344,-0.0041641039504564025,38356,-53855.005834378884,-1.404082955323258,0.9872685748925328,0.9705840037295085,-53857.18912121597,-1.4041398769740319,2.1832868370838696,B cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN07,14.911122358641625,-0.013904153647144321,35179,-49921.694688651325,-1.4190765709272954,0.9998066745113567,1.0002760080912452,-49916.83865970763,-1.4189385332075282,-4.856028943693673,B cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN14,14.911122358641625,-0.012339171609590766,49010,-69539.37920323179,-1.418881436507484,0.9998477448439892,0.9998858127490794,-69542.177512515,-1.4189385332078148,2.7983092832146212,B cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN21,14.911122358641625,-0.012091004071446232,27093,-38441.24179151222,-1.4188625029163333,0.9998538076205444,0.9998479508603021,-38443.30168018749,-1.418938533207378,2.0598886752704857,B cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN24,21.2211739115045,-0.012682930182903434,79525,-112839.5534940232,-1.4189192517324514,0.9998391432819758,0.9999614317078291,-112841.08685341579,-1.4189385332086235,1.533359392589773,B cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN30,14.178039470333344,-0.013397977514184742,58342,-82783.91600933959,-1.4189420316296937,0.9998204941985296,1.0000069814727452,-82783.71190442308,-1.4189385332080333,-0.20410491651273333,B cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN43,14.178039470333344,-0.013555346149094384,43573,-61829.61637243345,-1.4189891991011279,0.9998162525907783,1.0001012992107836,-61827.40870745899,-1.4189385332076971,-2.207664974455838,B cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN44,14.178039470333344,-0.008479020028440839,38356,-54413.06109350369,-1.4186323155048413,0.9999281062193572,0.9993876004542556,-54424.80637971034,-1.4189385332075903,11.745286206649325,B cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN07,,,35179,-49709.72077509397,-1.4130509899398496,,0.9882875121144059,-49705.08051448725,-1.4129190856615381,-4.640260606720403,B cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN14,,,49010,-69494.81915151293,-1.4179722332485805,,0.9979544868746928,-69495.41706818982,-1.4179844331399678,0.597916676895693,B cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN21,,,27093,-38306.98569383571,-1.4139071233837417,,0.9899732191520564,-38306.5671776514,-1.4138916759920053,-0.41851618431246607,B cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
